St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",30y 15d,160 (67-1-92 42.19%),94 (0.59),←,
26,"Battle, Josh",19y 303d,4 (2-0-2 50.00%),7 (1.75),←,
15,"Billings, Jack",22y 317d,77 (28-1-48 37.01%),57 (0.74),←,
22,"Brown, Nathan",29y 196d,164 (90-2-72 55.49%),7 (0.04),34 (14-1-19 42.65%),
2,"Carlisle, Jake",26y 273d,118 (54-1-63 46.19%),60 (0.51),33 (14-1-18 43.94%),6 (0.18)
11,"Clark, Hunter",19y 97d,11 (3-1-7 31.82%),3 (0.27),←,
7,"Dunstan, Luke",23y 153d,80 (30-2-48 38.75%),40 (0.50),←,
14,"Geary, Jarryn",30y 8d,175 (88-2-85 50.86%),27 (0.15),←,
4,"Gresham, Jade",20y 311d,54 (24-1-29 45.37%),67 (1.24),←,
39,"Joyce, Darragh",21y 69d,1 (1-0-0 100.00%),,←,
18,"Longer, Billy",25y 50d,64 (21-0-43 32.81%),4 (0.06),55 (19-0-36 34.55%),4 (0.07)
32,"McCartin, Paddy",22y 73d,34 (10-1-23 30.88%),34 (1.00),←,
36,"McKenzie, Daniel",22y 45d,26 (12-0-14 46.15%),3 (0.12),←,
28,"Membrey, Tim",24y 36d,62 (29-2-31 48.39%),112 (1.81),61 (28-2-31 47.54%),112 (1.84)
16,"Newnes, Jack",25y 127d,127 (45-2-80 36.22%),42 (0.33),←,
37,"Rice, Bailey",21y 141d,6 (2-0-4 33.33%),,←,
6,"Ross, Sebastian",25y 55d,95 (34-2-59 36.84%),13 (0.14),←,
5,"Savage, Shane",27y 177d,137 (67-2-68 49.64%),60 (0.44),81 (26-2-53 33.33%),23 (0.28)
35,"Sinclair, Jack",23y 139d,56 (22-1-33 40.18%),34 (0.61),←,
9,"Steele, Jack",22y 200d,50 (20-1-29 41.00%),18 (0.36),33 (12-1-20 37.88%),9 (0.27)
3,"Steven, Jack",28y 95d,168 (64-3-101 38.99%),101 (0.60),←,
44,"Weller, Maverick",26y 138d,117 (36-2-79 31.62%),56 (0.48),85 (30-2-53 36.47%),53 (0.62)
Totals,Totals,24y 154d,1786 (749-27-1010 41.94%),839 (0.47),,
C,"Richardson, Alan",53y 45d,103 (36-2-65 35.92%),,102 (36-2-64 36.27%),
