Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 125d,11 (5-0-6 45.45%),2 (0.18),←,
19,"Betts, Eddie",22y 151d,80 (20-2-58 26.25%),101 (1.26),←,
18,"Bower, Paul",21y 107d,29 (8-0-21 27.59%),2 (0.07),←,
44,"Carrazzo, Andrew",25y 132d,85 (24-2-59 29.41%),21 (0.25),←,
28,"Cloke, Cameron",24y 127d,52 (23-0-29 44.23%),33 (0.63),31 (14-0-17 45.16%),22 (0.71)
25,"Fevola, Brendan",28y 96d,169 (59-2-108 35.50%),501 (2.96),←,
4,"Gibbs, Bryce",20y 42d,48 (16-0-32 33.33%),22 (0.46),←,
33,"Houlihan, Ryan",27y 95d,167 (51-2-114 31.14%),105 (0.63),←,
40,"Jamison, Michael",22y 319d,24 (10-0-14 41.67%),,←,
9,"Johnson, Chris",23y 91d,36 (12-0-24 33.33%),2 (0.06),5 (3-0-2 60.00%),
45,"Joseph, Aaron",19y 296d,5 (3-0-2 60.00%),,←,
5,"Judd, Chris",25y 230d,160 (96-2-62 60.63%),157 (0.98),26 (12-0-14 46.15%),19 (0.73)
8,"Kreuzer, Matthew",19y 348d,25 (13-0-12 52.00%),16 (0.64),←,
3,"Murphy, Marc",21y 281d,62 (19-0-43 30.65%),41 (0.66),←,
17,"OhAilpin, Setanta",26y 39d,47 (13-1-33 28.72%),19 (0.40),←,
2,"Russell, Jordan",22y 171d,55 (17-1-37 31.82%),12 (0.22),←,
29,"Scotland, Heath",28y 279d,162 (57-1-104 35.49%),52 (0.32),109 (34-1-74 31.65%),40 (0.37)
6,"Simpson, Kade",24y 356d,92 (27-1-64 29.89%),50 (0.54),←,
24,"Stevens, Nick",29y 113d,217 (103-4-110 48.39%),127 (0.59),90 (29-2-59 33.33%),49 (0.54)
32,"Thornton, Bret",25y 162d,133 (36-1-96 27.44%),2 (0.02),←,
30,"Waite, Jarrad",26y 81d,111 (32-2-77 29.73%),111 (1.00),←,
34,"Wiggins, Simon",26y 227d,108 (34-1-73 31.94%),36 (0.33),←,
Totals,Totals,24y 109d,1878 (678-22-1178 36.10%),1412 (0.75),,
C,"Ratten, Brett",37y 289d,33 (13-0-20 39.39%),,←,
