Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",21y 255d,25 (5-0-20 20.00%),6 (0.24),14 (2-0-12 14.29%),5 (0.36)
12,"Cutler, Tom",27y 110d,96 (28-1-67 29.69%),40 (0.42),30 (10-1-19 35.00%),8 (0.27)
2,"Draper, Sam",23y 255d,33 (8-0-25 24.24%),8 (0.24),←,
22,"Durham, Sam",20y 336d,17 (5-0-12 29.41%),3 (0.18),←,
35,"Guelfi, Matt",24y 300d,73 (34-1-38 47.26%),19 (0.26),←,
21,"Heppell, Dyson",30y 27d,203 (94-2-107 46.80%),63 (0.31),←,
19,"Hind, Nick",27y 295d,54 (22-0-32 40.74%),21 (0.39),33 (13-0-20 39.39%),4 (0.12)
8,"Hobbs, Ben",18y 267d,8 (1-0-7 12.50%),5 (0.63),←,
23,"Jones, Harry",21y 105d,18 (7-0-11 38.89%),23 (1.28),←,
29,"Kelly, Jake",27y 140d,121 (51-1-69 42.56%),1 (0.01),11 (1-0-10 9.09%),
15,"Laverde, Jayden",26y 59d,81 (33-0-48 40.74%),37 (0.46),←,
37,"Martin, Nic",21y 68d,11 (2-0-9 18.18%),12 (1.09),←,
7,"Merrett, Zach",26y 250d,174 (72-2-100 41.95%),52 (0.30),←,
3,"Parish, Darcy",24y 320d,128 (51-1-76 40.23%),48 (0.38),←,
16,"Perkins, Archie",20y 76d,33 (13-0-20 39.39%),20 (0.61),←,
34,"Phillips, Andrew",30y 342d,57 (14-0-43 24.56%),21 (0.37),16 (8-0-8 50.00%),6 (0.38)
27,"Redman, Mason",24y 288d,71 (31-1-39 44.37%),9 (0.13),←,
31,"Reid, Zach",20y 100d,7 (1-0-6 14.29%),,←,
14,"Ridley, Jordan",23y 233d,58 (22-1-35 38.79%),,←,
9,"Shiel, Dylan",29y 93d,191 (80-4-107 42.93%),82 (0.43),56 (21-1-34 38.39%),18 (0.32)
25,"Stringer, Jake",28y 46d,162 (81-0-81 50.00%),286 (1.77),73 (33-0-40 45.21%),126 (1.73)
45,"Waterman, Alec",25y 295d,22 (9-0-13 40.91%),27 (1.23),←,
20,"Wright, Peter",25y 275d,99 (25-0-74 25.25%),139 (1.40),33 (12-0-21 36.36%),54 (1.64)
Totals,Totals,24y 308d,1742 (689-14-1039 39.55%),922 (0.53),,
C,"Rutten, Ben",39y 13d,34 (12-0-22 35.29%),,←,
