Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",22y 18d,42 (25-0-17 59.52%),32 (0.76),←,
40,"Campbell, Fred",19y 174d,3 (2-0-1 66.67%),3 (1.00),←,
15,"Carey, Stefan",23y 132d,38 (21-1-16 56.58%),22 (0.58),←,
8,"Cresswell, Daryn",28y 15d,150 (61-1-88 41.00%),124 (0.83),←,
28,"Crouch, Jared",21y 93d,28 (15-0-13 53.57%),4 (0.14),←,
6,"Dunkley, Andrew",30y 342d,151 (63-2-86 42.38%),9 (0.06),←,
10,"Filandia, Peter",29y 23d,70 (35-1-34 50.71%),48 (0.69),57 (28-1-28 50.00%),34 (0.60)
12,"Fosdike, Nic",19y 100d,6 (4-0-2 66.67%),6 (1.00),←,
37,"Goodes, Adam",19y 149d,10 (5-0-5 50.00%),5 (0.50),←,
14,"Kelly, Paul",29y 313d,185 (67-3-115 37.03%),151 (0.82),←,
4,"Lockett, Tony",33y 89d,265 (118-1-146 44.72%),1306 (4.93),82 (50-1-31 61.59%),408 (4.98)
34,"Luff, Troy",29y 196d,110 (51-2-57 47.27%),70 (0.64),←,
36,"Mathews, Ben",20y 189d,13 (8-0-5 61.54%),3 (0.23),←,
11,"Maxfield, Stuart",27y 58d,169 (85-2-82 50.89%),102 (0.60),80 (50-1-29 63.13%),37 (0.46)
13,"McPherson, Daniel",23y 336d,55 (32-1-22 59.09%),9 (0.16),←,
23,"Nicks, Matthew",24y 24d,60 (36-0-24 60.00%),24 (0.40),←,
16,"OConnor, Ryan",24y 344d,67 (33-3-31 51.49%),47 (0.70),4 (1-0-3 25.00%),
19,"OLoughlin, Michael",22y 106d,90 (53-1-36 59.44%),108 (1.20),←,
25,"Russell, Scott",29y 30d,192 (102-3-87 53.91%),115 (0.60),10 (5-0-5 50.00%),8 (0.80)
22,"Saddington, Jason",19y 226d,32 (18-0-14 56.25%),11 (0.34),←,
2,"Schwass, Wayne",30y 191d,216 (120-0-96 55.56%),123 (0.57),32 (19-0-13 59.38%),26 (0.81)
7,"Seymour, Brad",23y 34d,80 (42-1-37 53.13%),4 (0.05),←,
Totals,Totals,25y 12d,2032 (996-22-1014 49.02%),2326 (1.14),,
C,"Eade, Rodney",41y 63d,82 (50-1-31 61.59%),,←,
