Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",27y 286d,79 (33-1-45 42.41%),23 (0.29),←,
16,"Begley, Josh",20y 346d,12 (7-0-5 58.33%),11 (0.92),←,
2,"Bellchambers, Tom",29y 340d,125 (56-2-67 45.60%),75 (0.60),←,
37,"Clarke, Dylan",20y 281d,3 (3-0-0 100.00%),,←,
13,"Fantasia, Orazio",23y 273d,67 (27-1-39 41.04%),104 (1.55),←,
35,"Guelfi, Matt",21y 304d,26 (15-0-11 57.69%),7 (0.27),←,
21,"Heppell, Dyson",27y 31d,163 (80-2-81 49.69%),58 (0.36),←,
26,"Hooker, Cale",30y 244d,184 (86-2-96 47.28%),82 (0.45),←,
18,"Hurley, Michael",29y 13d,172 (81-3-88 47.97%),108 (0.63),←,
4,"Langford, Kyle",22y 195d,54 (20-0-34 37.04%),36 (0.67),←,
15,"Laverde, Jayden",23y 63d,33 (12-0-21 36.36%),22 (0.67),←,
43,"McDonald-Tipungwuti, Anthony",26y 53d,78 (33-0-45 42.31%),87 (1.12),←,
1,"McGrath, Andrew",21y 12d,53 (28-0-25 52.83%),11 (0.21),←,
45,"McKenna, Conor",23y 78d,63 (28-0-35 44.44%),18 (0.29),←,
44,"McKernan, Shaun",28y 286d,68 (27-0-41 39.71%),56 (0.82),34 (15-0-19 44.12%),35 (1.03)
7,"Merrett, Zach",23y 254d,115 (49-1-65 43.04%),39 (0.34),←,
3,"Parish, Darcy",21y 324d,66 (26-0-40 39.39%),25 (0.38),←,
27,"Redman, Mason",21y 292d,14 (7-0-7 50.00%),1 (0.07),←,
42,"Saad, Adam",24y 326d,82 (31-1-50 38.41%),4 (0.05),34 (18-0-16 52.94%),1 (0.03)
9,"Shiel, Dylan",26y 97d,146 (64-3-79 44.86%),66 (0.45),11 (5-0-6 45.45%),2 (0.18)
25,"Stringer, Jake",25y 50d,120 (63-0-57 52.50%),208 (1.73),31 (15-0-16 48.39%),48 (1.55)
11,"Zaharakis, David",29y 113d,198 (89-2-107 45.45%),121 (0.61),←,
Totals,Totals,24y 360d,1921 (865-18-1038 45.03%),1162 (0.60),,
C,"Worsfold, John",50y 262d,360 (182-2-176 50.83%),,79 (33-0-46 41.77%),
