Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",27y 59d,80 (27-1-52 34.38%),84 (1.05),←,
9,"Cripps, Patrick",22y 56d,52 (14-1-37 27.88%),20 (0.38),←,
30,"Curnow, Charlie",20y 99d,13 (3-0-10 23.08%),8 (0.62),←,
35,"Curnow, Ed",27y 187d,117 (49-2-66 42.74%),20 (0.17),←,
15,"Docherty, Sam",23y 208d,78 (25-1-52 32.69%),11 (0.14),65 (19-1-45 30.00%),10 (0.15)
25,"Fisher, Zac",18y 332d,4 (1-0-3 25.00%),1 (0.25),←,
4,"Gibbs, Bryce",28y 59d,217 (92-2-123 42.86%),124 (0.57),←,
32,"Graham, Nick",22y 335d,31 (10-0-21 32.26%),8 (0.26),←,
8,"Kreuzer, Matthew",28y,147 (68-0-79 46.26%),77 (0.52),←,
22,"Marchbank, Caleb",20y 157d,15 (5-0-10 33.33%),,8 (3-0-5 37.50%),
3,"Murphy, Marc",29y 298d,222 (95-1-126 43.02%),162 (0.73),←,
5,"Petrevski-Seton, Sam",19y 83d,8 (3-0-5 37.50%),5 (0.63),←,
20,"Plowman, Lachie",22y 244d,47 (14-0-33 29.79%),1 (0.02),27 (10-0-17 37.04%),
17,"Rowe, Sam",29y 175d,81 (26-1-54 32.72%),16 (0.20),←,
44,"Silvagni, Alex",29y 226d,56 (30-1-25 54.46%),10 (0.18),3 (2-0-1 66.67%),
1,"Silvagni, Jack",19y 147d,15 (2-0-13 13.33%),15 (1.00),←,
6,"Simpson, Kade",33y 8d,272 (105-3-164 39.15%),130 (0.48),←,
39,"Thomas, Dale",29y 326d,206 (119-2-85 58.25%),143 (0.69),49 (16-0-33 32.65%),22 (0.45)
23,"Weitering, Jacob",19y 171d,28 (8-0-20 28.57%),9 (0.32),←,
43,"White, Simon",28y 330d,84 (33-2-49 40.48%),12 (0.14),←,
31,"Williamson, Tom",18y 152d,6 (3-0-3 50.00%),1 (0.17),←,
46,"Wright, Matthew",27y 150d,124 (59-0-65 47.58%),97 (0.78),30 (10-0-20 33.33%),34 (1.13)
Totals,Totals,24y 306d,1903 (791-17-1095 41.57%),954 (0.50),,
C,"Bolton, Brendon",38y 25d,35 (15-0-20 42.86%),,30 (10-0-20 33.33%),
