St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 314d,74 (29-1-44 39.86%),29 (0.39),←,
26,"Battle, Josh",20y 350d,25 (9-0-16 36.00%),11 (0.44),←,
15,"Billings, Jack",23y 364d,106 (38-1-67 36.32%),77 (0.73),←,
22,"Brown, Nathan",30y 243d,182 (97-2-83 53.85%),7 (0.04),52 (21-1-30 41.35%),
27,"Bruce, Josh",27y 70d,112 (42-1-69 37.95%),169 (1.51),98 (41-1-56 42.35%),166 (1.69)
2,"Carlisle, Jake",27y 320d,133 (58-1-74 43.98%),61 (0.46),48 (18-1-29 38.54%),7 (0.15)
11,"Clark, Hunter",20y 144d,28 (9-1-18 33.93%),5 (0.18),←,
7,"Dunstan, Luke",24y 200d,102 (38-2-62 38.24%),45 (0.44),←,
10,"Hannebery, Dan",28y 174d,212 (136-2-74 64.62%),98 (0.46),4 (1-0-3 25.00%),3 (0.75)
40,"Hind, Nick",24y 363d,10 (4-0-6 40.00%),11 (1.10),←,
21,"Long, Ben",21y 361d,29 (9-1-19 32.76%),20 (0.69),←,
13,"Lonie, Jack",23y 4d,62 (23-0-39 37.10%),57 (0.92),←,
19,"Marshall, Rowan",23y 266d,32 (9-0-23 28.13%),14 (0.44),←,
28,"Membrey, Tim",25y 83d,91 (39-2-50 43.96%),168 (1.85),90 (38-2-50 43.33%),168 (1.87)
16,"Newnes, Jack",26y 174d,154 (55-2-97 36.36%),55 (0.36),←,
33,"Paton, Ben",20y 302d,16 (5-0-11 31.25%),4 (0.25),←,
6,"Ross, Sebastian",26y 102d,123 (43-2-78 35.77%),20 (0.16),←,
5,"Savage, Shane",28y 224d,162 (77-2-83 48.15%),62 (0.38),106 (36-2-68 34.91%),25 (0.24)
35,"Sinclair, Jack",24y 186d,85 (32-1-52 38.24%),40 (0.47),←,
9,"Steele, Jack",23y 247d,77 (29-1-47 38.31%),24 (0.31),60 (21-1-38 35.83%),15 (0.25)
3,"Steven, Jack",29y 142d,182 (69-3-110 38.74%),111 (0.61),←,
44,"Wilkie, Callum",23y 160d,21 (9-0-12 42.86%),,←,
Totals,Totals,25y 2d,2018 (859-25-1134 42.57%),1088 (0.54),,
C,"Ratten, Brett",48y 37d,125 (63-1-61 50.80%),,5 (3-0-2 60.00%),
