Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",23y 258d,43 (16-1-26 38.37%),5 (0.12),29 (8-0-21 27.59%),5 (0.17)
40,"Bentick, Adam",21y 33d,29 (7-0-22 24.14%),7 (0.24),←,
19,"Betts, Eddie",19y 232d,33 (6-1-26 19.70%),31 (0.94),←,
13,"Blackwell, Luke",19y 249d,6 (0-0-6 0.00%),2 (0.33),←,
44,"Carrazzo, Andrew",22y 213d,34 (8-1-25 25.00%),8 (0.24),←,
26,"De Luca, Adrian",24y 62d,44 (14-1-29 32.95%),20 (0.45),←,
25,"Fevola, Brendan",25y 177d,116 (41-1-74 35.78%),299 (2.58),←,
14,"Fisher, Brad",22y 98d,44 (12-0-32 27.27%),50 (1.14),←,
11,"French, Barnaby",30y 233d,126 (50-2-74 40.48%),37 (0.29),64 (16-1-47 25.78%),17 (0.27)
33,"Houlihan, Ryan",24y 176d,129 (42-1-86 32.95%),83 (0.64),←,
5,"Kennedy, Josh",18y 325d,8 (1-0-7 12.50%),5 (0.63),←,
12,"Lappin, Matthew",30y 149d,228 (94-2-132 41.67%),225 (0.99),173 (66-1-106 38.44%),199 (1.15)
20,"McGrath, Cory",27y 162d,71 (30-1-40 42.96%),18 (0.25),43 (12-1-30 29.07%),4 (0.09)
17,"OhAilpin, Setanta",23y 120d,5 (0-0-5 0.00%),2 (0.40),←,
29,"Scotland, Heath",25y 360d,109 (39-0-70 35.78%),36 (0.33),56 (16-0-40 28.57%),24 (0.43)
6,"Simpson, Kade",22y 72d,36 (9-0-27 25.00%),17 (0.47),←,
36,"Sporn, Trent",23y 296d,48 (10-1-37 21.88%),7 (0.15),←,
24,"Stevens, Nick",26y 194d,184 (89-3-92 49.18%),108 (0.59),57 (15-1-41 27.19%),30 (0.53)
32,"Thornton, Bret",22y 243d,84 (20-0-64 23.81%),1 (0.01),←,
1,"Walker, Andrew",20y 59d,48 (11-1-36 23.96%),11 (0.23),←,
8,"Whitnall, Lance",26y 327d,194 (84-1-109 43.56%),323 (1.66),←,
34,"Wiggins, Simon",23y 308d,73 (19-1-53 26.71%),18 (0.25),←,
Totals,Totals,23y 330d,1692 (602-18-1072 35.58%),1313 (0.78),,
C,"Pagan, Denis",58y 295d,321 (170-1-150 53.12%),,81 (20-1-60 25.31%),
