Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",20y 71d,18 (5-0-13 27.78%),17 (0.94),←,
29,"Bowes, Jack",20y 86d,15 (5-0-10 33.33%),3 (0.20),←,
12,"Day, Sam",25y 228d,103 (32-1-70 31.55%),69 (0.67),←,
8,"Fiorini, Brayden",20y 243d,20 (6-0-14 30.00%),10 (0.50),←,
5,"Harbrow, Jarrod",29y 278d,207 (80-2-125 39.13%),53 (0.26),137 (40-1-96 29.56%),32 (0.23)
39,"Holman, Nick",22y 328d,14 (4-0-10 28.57%),1 (0.07),5 (3-0-2 60.00%),1 (0.20)
38,"Joyce, Jesse",20y 248d,33 (11-0-22 33.33%),1 (0.03),←,
7,"Lonergan, Jesse",23y 159d,56 (15-1-40 27.68%),6 (0.11),←,
19,"Lynch, Tom",25y 173d,126 (37-1-88 29.76%),248 (1.97),←,
25,"Lyons, Jarryd",25y 274d,78 (43-0-35 55.13%),47 (0.60),23 (9-0-14 39.13%),15 (0.65)
44,"Macpherson, Darcy",20y 175d,17 (3-0-14 17.65%),9 (0.53),←,
4,"Martin, Jack",23y 83d,71 (22-1-48 31.69%),64 (0.90),←,
17,"May, Steven",26y 102d,111 (37-1-73 33.78%),19 (0.17),←,
11,"Miller, Touk",22y 59d,65 (16-1-48 25.38%),18 (0.28),←,
35,"Rischitelli, Michael",32y 104d,220 (79-3-138 36.59%),88 (0.40),109 (30-0-79 27.52%),41 (0.38)
3,"Rosa, Matt",31y 150d,204 (98-1-105 48.28%),44 (0.22),36 (11-0-25 30.56%),5 (0.14)
6,"Sexton, Alex",24y 140d,80 (24-0-56 30.00%),48 (0.60),←,
24,"Swallow, David",25y 154d,102 (31-0-71 30.39%),51 (0.50),←,
16,"Thompson, Rory",27y 41d,91 (29-1-61 32.42%),7 (0.08),←,
14,"Weller, Lachie",22y 58d,52 (17-0-35 32.69%),17 (0.33),5 (3-0-2 60.00%),
28,"Witts, Jarrod",25y 221d,63 (27-0-36 42.86%),20 (0.32),23 (9-0-14 39.13%),2 (0.09)
15,"Young, Aaron",25y 137d,81 (41-1-39 51.23%),67 (0.83),5 (3-0-2 60.00%),5 (1.00)
Totals,Totals,24y 209d,1827 (662-14-1151 36.23%),907 (0.50),,
C,"Dew, Stuart",38y 247d,5 (3-0-2 60.00%),,←,
