Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",19y 204d,17 (6-0-11 35.29%),4 (0.24),←,
18,"Cross, Daniel",32y 124d,244 (108-3-133 44.88%),34 (0.14),34 (10-0-24 29.41%),1 (0.03)
6,"Dawes, Chris",27y 77d,112 (63-1-48 56.70%),121 (1.08),41 (9-0-32 21.95%),38 (0.93)
14,"Dunn, Lynden",28y 79d,156 (40-2-114 26.28%),95 (0.61),←,
20,"Garland, Colin",27y 95d,130 (30-2-98 23.85%),16 (0.12),←,
36,"Garlett, Jeff",25y 363d,124 (63-1-60 51.21%),215 (1.73),17 (6-0-11 35.29%),32 (1.88)
11,"Gawn, Max",23y 214d,34 (8-0-26 23.53%),14 (0.41),←,
31,"Grimes, Jack",26y 82d,93 (20-2-71 22.58%),8 (0.09),←,
43,"Harmes, James",19y 300d,4 (2-0-2 50.00%),1 (0.25),←,
1,"Hogan, Jesse",20y 170d,15 (5-0-10 33.33%),32 (2.13),←,
38,"Howe, Jeremy",25y 33d,95 (21-0-74 22.11%),79 (0.83),←,
39,"Jetta, Neville",25y 170d,70 (16-2-52 24.29%),21 (0.30),←,
2,"Jones, Nathan",27y 193d,196 (47-3-146 24.74%),92 (0.47),←,
8,"Lumumba, Heritier",28y 259d,215 (135-2-78 63.26%),30 (0.14),16 (6-0-10 37.50%),2 (0.13)
25,"McDonald, Tom",22y 317d,77 (17-0-60 22.08%),7 (0.09),←,
22,"Michie, Viv",23y 159d,13 (2-0-11 15.38%),,12 (2-0-10 16.67%),
30,"Neal-Bullen, Alex",19y 204d,6 (3-0-3 50.00%),5 (0.83),←,
12,"Tyson, Dom",22y 54d,49 (10-0-39 20.41%),26 (0.53),36 (9-0-27 25.00%),22 (0.61)
37,"Vandenberg, Aaron",23y 151d,14 (5-0-9 35.71%),5 (0.36),←,
23,"Vince, Bernie",29y 303d,167 (77-0-90 46.11%),103 (0.62),38 (9-0-29 23.68%),23 (0.61)
7,"Viney, Jack",21y 110d,44 (9-0-35 20.45%),10 (0.23),←,
4,"Watts, Jack",24y 128d,111 (28-2-81 26.13%),79 (0.71),←,
Totals,Totals,24y 272d,1986 (715-20-1251 36.00%),997 (0.50),,
C,"Roos, Paul",52y 35d,241 (126-2-113 52.70%),,39 (10-0-29 25.64%),
