Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 92d,115 (32-1-82 28.26%),121 (1.05),←,
9,"Cripps, Patrick",24y 89d,94 (20-1-73 21.81%),44 (0.47),←,
28,"Cuningham, David",22y 77d,24 (4-0-20 16.67%),14 (0.58),←,
30,"Curnow, Charlie",22y 132d,57 (9-0-48 15.79%),77 (1.35),←,
35,"Curnow, Ed",29y 220d,156 (55-2-99 35.90%),35 (0.22),←,
2,"Dow, Paddy",19y 242d,33 (4-0-29 12.12%),11 (0.33),←,
25,"Fisher, Zac",21y,47 (7-0-40 14.89%),17 (0.36),←,
40,"Gibbons, Michael",24y 31d,13 (2-0-11 15.38%),7 (0.54),←,
8,"Kreuzer, Matthew",30y 33d,181 (74-0-107 40.88%),93 (0.51),←,
22,"Marchbank, Caleb",22y 190d,46 (10-0-36 21.74%),,39 (8-0-31 20.51%),
11,"McGovern, Mitch",24y 247d,59 (36-1-22 61.86%),83 (1.41),11 (2-0-9 18.18%),16 (1.45)
10,"McKay, Harry",21y 173d,28 (4-0-24 14.29%),43 (1.54),←,
3,"Murphy, Marc",31y 331d,259 (100-1-158 38.80%),178 (0.69),←,
24,"Newman, Nic",26y 151d,42 (22-0-20 52.38%),10 (0.24),11 (2-0-9 18.18%),2 (0.18)
4,"OBrien, Lochie",19y 270d,26 (4-0-22 15.38%),6 (0.23),←,
5,"Petrevski-Seton, Sam",21y 116d,55 (9-0-46 16.36%),18 (0.33),←,
20,"Plowman, Lachie",24y 277d,85 (20-0-65 23.53%),1 (0.01),65 (16-0-49 24.62%),
43,"Setterfield, Will",21y 130d,11 (2-0-9 18.18%),1 (0.09),9 (1-0-8 11.11%),1 (0.11)
6,"Simpson, Kade",35y 41d,316 (112-3-201 35.92%),136 (0.43),←,
39,"Thomas, Dale",31y 359d,250 (126-2-122 50.80%),154 (0.62),93 (23-0-70 24.73%),33 (0.35)
18,"Walsh, Sam",18y 348d,13 (2-0-11 15.38%),3 (0.23),←,
23,"Weitering, Jacob",21y 204d,69 (14-0-55 20.29%),10 (0.14),←,
Totals,Totals,24y 270d,1979 (668-11-1300 33.75%),1062 (0.54),,
C,"Teague, David",38y 41d,2 (1-0-1 50.00%),,←,
