North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Bonar, Aiden",23y 19d,23 (5-0-18 21.74%),5 (0.22),17 (2-0-15 11.76%),
4,"Corr, Aidan",27y 314d,102 (48-3-51 48.53%),2 (0.02),4 (1-0-3 25.00%),
9,"Davies-Uniacke, Luke",22y 292d,52 (15-1-36 29.81%),13 (0.25),←,
22,"Goldstein, Todd",33y 269d,275 (127-2-146 46.55%),139 (0.51),←,
18,"Greenwood, Hugh",30y 21d,85 (41-2-42 49.41%),45 (0.53),2 (1-0-1 50.00%),
43,"Hall, Aaron",31y 138d,146 (42-2-102 29.45%),92 (0.63),43 (9-1-33 22.09%),16 (0.37)
6,"Horne-Francis, Jason",18y 279d,2 (1-0-1 50.00%),1 (0.50),←,
20,"Larkey, Nick",23y 294d,53 (16-1-36 31.13%),90 (1.70),←,
35,"Lazzaro, Charlie",20y 2d,14 (3-0-11 21.43%),3 (0.21),←,
1,"Mahony, Jack",20y 135d,31 (5-1-25 17.74%),14 (0.45),←,
11,"McDonald, Luke",27y 46d,139 (64-0-75 46.04%),16 (0.12),←,
13,"Polec, Jared",29y 166d,147 (73-0-74 49.66%),74 (0.50),41 (14-0-27 34.15%),19 (0.46)
24,"Powell, Tom",20y 25d,15 (2-1-12 16.67%),4 (0.27),←,
8,"Scott, Bailey",21y 261d,36 (5-1-30 15.28%),19 (0.53),←,
12,"Simpkin, Jy",24y 22d,97 (33-1-63 34.54%),37 (0.38),←,
5,"Taylor, Curtis",21y 355d,32 (8-1-23 26.56%),12 (0.38),←,
26,"Thomas, Tarryn",22y 2d,49 (17-1-31 35.71%),44 (0.90),←,
28,"Turner, Kayne",26y 86d,103 (46-1-56 45.15%),57 (0.55),←,
19,"Walker, Josh",29y 135d,124 (45-2-77 37.10%),75 (0.60),39 (8-1-30 21.79%),6 (0.15)
38,"Xerri, Tristan",23y 12d,14 (4-1-9 32.14%),5 (0.36),←,
17,"Young, Lachie",22y 355d,25 (7-1-17 30.00%),1 (0.04),17 (3-1-13 20.59%),
7,"Ziebell, Jack",31y 27d,241 (109-1-131 45.44%),165 (0.68),←,
44,"Zurhaar, Cameron",23y 309d,66 (21-1-44 32.58%),79 (1.20),←,
Totals,Totals,24y 361d,1871 (737-24-1110 39.39%),992 (0.53),,
C,"Noble, David",54y 316d,24 (5-1-18 22.92%),,←,
