St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 50d,80 (29-1-50 36.88%),17 (0.21),←,
14,"Ball, Luke",20y 47d,31 (20-0-11 64.52%),17 (0.55),←,
6,"Black, Heath",25y 44d,115 (36-0-79 31.30%),49 (0.43),46 (18-0-28 39.13%),14 (0.30)
27,"Blake, Jason",23y 118d,49 (18-1-30 37.76%),9 (0.18),←,
3,"Clarke, Xavier",20y 287d,50 (22-1-27 45.00%),27 (0.54),←,
26,"Dal Santo, Nick",20y 140d,41 (19-1-21 47.56%),20 (0.49),←,
25,"Fisher, Sam",22y 1d,2 (1-0-1 50.00%),,←,
15,"Gram, Jason",20y 75d,3 (1-0-2 33.33%),,1 (0-0-1 0.00%),
2,"Hamill, Aaron",26y 326d,163 (76-0-87 46.63%),208 (1.28),71 (27-0-44 38.03%),94 (1.32)
35,"Harvey, Robert",32y 325d,291 (140-3-148 48.63%),167 (0.57),←,
7,"Hayes, Lenny",24y 179d,106 (38-2-66 36.79%),43 (0.41),←,
8,"Hudghton, Max",27y 313d,147 (60-2-85 41.50%),14 (0.10),←,
5,"Jones, Austinn",27y 287d,194 (83-2-109 43.30%),121 (0.62),←,
33,"Knobel, Trent",24y 49d,45 (25-1-19 56.67%),7 (0.16),32 (16-1-15 51.56%),7 (0.22)
31,"Maguire, Matt",20y 42d,42 (20-0-22 47.62%),9 (0.21),←,
44,"Milne, Stephen",24y 125d,67 (23-1-43 35.07%),140 (2.09),←,
19,"Penny, Luke",23y 154d,65 (35-0-30 53.85%),5 (0.08),30 (20-0-10 66.67%),
17,"Powell, Stephen",27y 308d,111 (68-1-42 61.71%),90 (0.81),37 (22-0-15 59.46%),26 (0.70)
12,"Riewoldt, Nick",21y 268d,65 (28-1-36 43.85%),85 (1.31),←,
40,"Schwarze, Troy",22y 201d,48 (18-1-29 38.54%),7 (0.15),←,
4,"Thompson, Andrew",31y 264d,163 (68-2-93 42.33%),88 (0.54),←,
13,"Voss, Brett",26y 140d,102 (44-2-56 44.12%),33 (0.32),67 (25-1-41 38.06%),22 (0.33)
Totals,Totals,24y 170d,1980 (872-22-1086 44.04%),1156 (0.58),,
C,"Thomas, Grant",46y 148d,66 (28-1-37 43.18%),,←,
