North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 150d,93 (37-0-56 39.78%),31 (0.33),83 (30-0-53 36.14%),27 (0.33)
15,"Bosenavulagi, Atu",21y 288d,20 (4-0-16 20.00%),1 (0.05),17 (2-0-15 11.76%),1 (0.06)
4,"Corr, Aidan",28y 46d,114 (48-3-63 43.42%),2 (0.02),16 (1-0-15 6.25%),
25,"Curtis, Paul",19y 120d,10 (0-0-10 0.00%),6 (0.60),←,
9,"Davies-Uniacke, Luke",23y 24d,64 (15-1-48 24.22%),17 (0.27),←,
22,"Goldstein, Todd",34y 1d,288 (127-2-159 44.44%),148 (0.51),←,
18,"Greenwood, Hugh",30y 118d,97 (41-2-54 43.30%),47 (0.48),14 (1-0-13 7.14%),2 (0.14)
43,"Hall, Aaron",31y 235d,152 (42-2-108 28.29%),93 (0.61),49 (9-1-39 19.39%),17 (0.35)
20,"Larkey, Nick",24y 26d,65 (16-1-48 25.38%),106 (1.63),←,
35,"Lazzaro, Charlie",20y 99d,17 (3-0-14 17.65%),3 (0.18),←,
1,"Mahony, Jack",20y 232d,40 (5-1-34 13.75%),17 (0.43),←,
11,"McDonald, Luke",27y 143d,152 (64-0-88 42.11%),17 (0.11),←,
23,"McKay, Ben",24y 190d,46 (6-1-39 14.13%),1 (0.02),←,
24,"Powell, Tom",20y 122d,24 (2-1-21 10.42%),8 (0.33),←,
12,"Simpkin, Jy",24y 119d,109 (33-1-75 30.73%),41 (0.38),←,
36,"Spicer, Phoenix",20y 153d,2 (0-0-2 0.00%),,←,
2,"Stephenson, Jaidyn",23y 168d,83 (37-1-45 45.18%),94 (1.13),29 (3-1-25 12.07%),18 (0.62)
5,"Taylor, Curtis",22y 87d,45 (8-1-36 18.89%),17 (0.38),←,
28,"Turner, Kayne",26y 183d,116 (46-1-69 40.09%),58 (0.50),←,
19,"Walker, Josh",29y 232d,137 (45-2-90 33.58%),75 (0.55),52 (8-1-43 16.35%),6 (0.12)
38,"Xerri, Tristan",23y 109d,24 (4-1-19 18.75%),10 (0.42),←,
17,"Young, Lachie",23y 87d,37 (7-1-29 20.27%),1 (0.03),29 (3-1-25 12.07%),
44,"Zurhaar, Cameron",24y 41d,76 (21-1-54 28.29%),97 (1.28),←,
Totals,Totals,24y 304d,1811 (611-23-1177 33.74%),890 (0.49),,
C,"Noble, David",55y 48d,37 (5-1-31 14.86%),,←,
