Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
41,"Banks, Sam",22y 108d,38 (9-0-29 23.68%),6 (0.16),←,
35,"Broad, Nathan",32y 95d,166 (92-3-71 56.33%),4 (0.02),←,
30,"Brown, Tom",21y 354d,37 (7-0-30 18.92%),9 (0.24),←,
44,"Campbell, Seth",20y 202d,39 (7-0-32 17.95%),33 (0.85),←,
26,"Faull, Jonty",19y 168d,14 (4-0-10 28.57%),8 (0.57),←,
2,"Hopper, Jacob",28y 163d,160 (75-3-82 47.81%),58 (0.36),46 (12-1-33 27.17%),16 (0.35)
24,"Hotton, Taj",19y 32d,2 (2-0-0 100.00%),1 (0.50),←,
20,"Koschitzke, Jacob",25y 8d,64 (19-2-43 31.25%),66 (1.03),16 (3-0-13 18.75%),12 (0.75)
7,"Mansell, Rhyan",25y 45d,68 (18-1-49 27.21%),45 (0.66),←,
33,"McIntosh, Kamdyn",31y 107d,208 (112-3-93 54.57%),60 (0.29),←,
12,"Miller, Ben",25y 322d,64 (19-3-42 32.03%),9 (0.14),←,
25,"Nankervis, Toby",30y 341d,174 (95-2-77 55.17%),45 (0.26),162 (88-2-72 54.94%),42 (0.26)
3,"Prestia, Dion",32y 280d,232 (106-3-123 46.34%),75 (0.32),137 (80-3-54 59.49%),45 (0.33)
17,"Rioli, Maurice",22y 321d,44 (20-2-22 47.73%),30 (0.68),←,
5,"Ross, Jack",24y 319d,88 (39-2-47 45.45%),19 (0.22),←,
15,"Short, Jayden",29y 176d,185 (98-4-83 54.05%),38 (0.21),←,
38,"Sims, Tom",19y 68d,9 (3-0-6 33.33%),3 (0.33),←,
40,"Sonsie, Tyler",22y 173d,35 (9-1-25 27.14%),10 (0.29),←,
14,"Taranto, Tim",27y 172d,170 (76-3-91 45.59%),87 (0.51),56 (17-1-38 31.25%),39 (0.70)
31,"Trainor, Luke",19y 100d,18 (5-0-13 27.78%),1 (0.06),←,
36,"Trezise, James",23y 34d,19 (5-0-14 26.32%),1 (0.05),←,
1,"Vlastuin, Nick",31y 91d,251 (136-4-111 54.98%),29 (0.12),←,
45,"Young, Tylar",26y 317d,30 (11-0-19 36.67%),,←,
Totals,Totals,25y 110d,2115 (967-36-1112 45.72%),637 (0.30),,
C,"Yze, Adem",47y 301d,42 (8-0-34 19.05%),,41 (7-0-34 17.07%),
