Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 77d,86 (22-1-63 26.16%),26 (0.30),31 (15-0-16 48.39%),13 (0.42)
33,"Barlow, Kris",26y 296d,24 (13-0-11 54.17%),16 (0.67),←,
22,"Bowyer, Glen",20y 130d,5 (4-0-1 80.00%),2 (0.40),←,
17,"Chick, Daniel",24y 86d,92 (41-2-49 45.65%),97 (1.05),←,
24,"Croad, Trent",20y 58d,47 (22-1-24 47.87%),38 (0.81),←,
19,"Dixon, Ben",22y 327d,56 (29-1-26 52.68%),80 (1.43),←,
34,"Graham, Mark",27y 54d,124 (53-2-69 43.55%),43 (0.35),←,
5,"Harford, Daniel",23y 48d,104 (45-1-58 43.75%),43 (0.41),←,
3,"Hay, Jonathan",20y 267d,50 (19-1-30 39.00%),4 (0.08),←,
2,"Holland, Nick",25y 282d,105 (45-2-58 43.81%),155 (1.48),←,
37,"Lekkas, Angelo",23y 312d,74 (30-1-43 41.22%),18 (0.24),←,
7,"McCabe, Luke",23y 270d,80 (36-1-43 45.63%),7 (0.09),←,
20,"Rawlings, Jade",22y 210d,37 (16-0-21 43.24%),15 (0.41),←,
32,"Rock, Anthony",29y 220d,202 (121-1-80 60.15%),146 (0.72),24 (13-1-10 56.25%),8 (0.33)
4,"Salmon, Paul",35y 107d,294 (157-4-133 54.08%),544 (1.85),85 (34-2-49 41.18%),35 (0.41)
29,"Tallis, Rayden",24y 332d,78 (33-0-45 42.31%),12 (0.15),←,
6,"Taylor, Richard",26y 297d,104 (46-2-56 45.19%),44 (0.42),←,
16,"Thompson, Nathan",22y 82d,27 (14-1-12 53.70%),37 (1.37),←,
8,"Treleven, Craig",29y 327d,76 (35-1-40 46.71%),20 (0.26),←,
21,"Vandenberg, Richard",23y 113d,19 (8-1-10 44.74%),3 (0.16),←,
30,"Woods, Tony",30y 309d,142 (61-2-79 43.66%),29 (0.20),111 (45-2-64 41.44%),19 (0.17)
36,"Young, Barry",29y 315d,136 (69-2-65 51.47%),68 (0.50),7 (4-0-3 57.14%),
Totals,Totals,25y 156d,1962 (919-27-1016 46.84%),1447 (0.74),,
C,"Schwab, Peter",39y 227d,9 (5-0-4 55.56%),,←,
