Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",27y 337d,142 (78-0-64 54.93%),62 (0.44),18 (5-0-13 27.78%),7 (0.39)
22,"Breust, Luke",32y 253d,276 (168-2-106 61.23%),514 (1.86),←,
33,"Brockman, Tyler",20y 242d,25 (9-2-14 40.00%),23 (0.92),←,
12,"Day, Will",22y 47d,49 (14-0-35 28.57%),6 (0.12),←,
8,"Frost, Sam",29y 328d,158 (56-2-100 36.08%),9 (0.06),67 (20-2-45 31.34%),1 (0.01)
24,"Grainger-Barras, Denver",21y 96d,26 (11-1-14 44.23%),2 (0.08),←,
15,"Hardwick, Blake",26y 167d,142 (61-2-79 43.66%),8 (0.06),←,
4,"Impey, Jarman",28y 13d,167 (78-0-89 46.71%),61 (0.37),92 (38-0-54 41.30%),27 (0.29)
2,"Lewis, Mitch",24y 281d,63 (23-2-38 38.10%),115 (1.83),←,
27,"Long, Ned",20y 167d,4 (0-0-4 0.00%),1 (0.25),←,
31,"Macdonald, Connor",20y 190d,36 (12-0-24 33.33%),19 (0.53),←,
32,"Maginness, Finn",22y 149d,27 (9-0-18 33.33%),4 (0.15),←,
40,"Mitchell, Seamus",21y 19d,12 (3-0-9 25.00%),,←,
13,"Moore, Dylan",23y 352d,70 (22-1-47 32.14%),68 (0.97),←,
11,"Nash, Conor",24y 359d,68 (27-1-40 40.44%),16 (0.24),←,
3,"Newcombe, Jai",21y 354d,47 (16-2-29 36.17%),18 (0.38),←,
7,"Reeves, Ned",24y 264d,34 (12-1-21 36.76%),9 (0.26),←,
14,"Scrimshaw, Jack",24y 321d,79 (26-1-52 33.54%),10 (0.13),75 (26-1-48 35.33%),10 (0.13)
6,"Sicily, James",28y 197d,129 (63-1-65 49.22%),61 (0.47),←,
25,"Ward, Josh",19y 339d,25 (9-0-16 36.00%),4 (0.16),←,
37,"Weddle, Josh",19y 58d,12 (4-0-8 33.33%),3 (0.25),←,
20,"Wingard, Chad",29y 358d,215 (99-2-114 46.51%),298 (1.39),68 (23-1-44 34.56%),66 (0.97)
5,"Worpel, James",24y 179d,97 (37-2-58 39.18%),37 (0.38),←,
Totals,Totals,24y 141d,1903 (837-22-1044 43.98%),1348 (0.71),,
C,"Mitchell, Sam",40y 283d,40 (13-0-27 32.50%),,←,
