Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",23y 186d,93 (30-3-60 33.87%),16 (0.17),←,
7,"Bennell, Jamie",21y 75d,49 (15-1-33 31.63%),20 (0.41),←,
46,"Blease, Sam",20y 183d,3 (0-0-3 0.00%),,←,
36,"Davey, Aaron",28y 72d,150 (59-3-88 40.33%),152 (1.01),←,
8,"Frawley, James",22y 335d,80 (25-1-54 31.88%),3 (0.04),←,
20,"Garland, Colin",23y 115d,56 (16-2-38 30.36%),3 (0.05),←,
18,"Green, Brad",30y 161d,239 (102-3-134 43.31%),325 (1.36),←,
38,"Howe, Jeremy",21y 53d,11 (4-0-7 36.36%),15 (1.36),←,
40,"Jamar, Mark",28y 12d,108 (41-3-64 39.35%),43 (0.40),←,
2,"Jones, Nathan",23y 213d,112 (30-3-79 28.13%),49 (0.44),←,
24,"Jurrah, Liam",22y 333d,34 (14-1-19 42.65%),78 (2.29),←,
28,"Macdonald, Joel",26y 315d,107 (56-2-49 53.27%),6 (0.06),27 (11-1-15 42.59%),
34,"Martin, Stefan",24y 277d,48 (13-1-34 28.13%),13 (0.27),←,
13,"McKenzie, Jordie",21y 61d,35 (12-1-22 35.71%),2 (0.06),←,
22,"Moloney, Brent",27y 205d,128 (45-3-80 36.33%),31 (0.24),105 (33-2-70 32.38%),25 (0.24)
10,"Morton, Cale",21y 215d,62 (15-1-46 25.00%),30 (0.48),←,
15,"Petterd, Ricky",23y 28d,50 (14-1-35 29.00%),55 (1.10),←,
27,"Rivers, Jared",26y 307d,126 (49-3-74 40.08%),5 (0.04),←,
31,"Scully, Tom",20y 98d,30 (12-1-17 41.67%),6 (0.20),←,
12,"Sylvia, Colin",25y 286d,121 (42-2-77 35.54%),105 (0.87),←,
9,"Trengove, Jack",19y 353d,35 (13-2-20 40.00%),20 (0.57),←,
4,"Watts, Jack",20y 148d,38 (12-2-24 34.21%),33 (0.87),←,
Totals,Totals,23y 299d,1715 (619-39-1057 36.09%),1010 (0.59),,
C,"Viney, Todd",45y 144d,3 (0-0-3 0.00%),,←,
