Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",28y 215d,154 (73-3-78 48.38%),51 (0.33),34 (20-1-13 60.29%),14 (0.41)
37,"Boyd, Jordan",25y 230d,25 (14-0-11 56.00%),1 (0.04),←,
5,"Cerra, Adam",24y 215d,122 (58-1-63 47.95%),33 (0.27),46 (26-1-19 57.61%),17 (0.37)
39,"Cincotta, Alex",27y 144d,21 (13-0-8 61.90%),3 (0.14),←,
46,"Cottrell, Matthew",24y 71d,63 (34-0-29 53.97%),33 (0.52),←,
2,"Cowan, Lachlan",19y 160d,11 (6-1-4 59.09%),,←,
9,"Cripps, Patrick",29y 52d,192 (69-2-121 36.46%),103 (0.54),←,
30,"Curnow, Charlie",27y 96d,119 (44-1-74 37.39%),251 (2.11),←,
12,"De Koning, Tom",24y 298d,69 (37-1-31 54.35%),28 (0.41),←,
19,"Durdin, Corey",22y 25d,42 (21-0-21 50.00%),32 (0.76),←,
29,"Hewett, George",28y 132d,166 (99-1-66 59.94%),41 (0.25),46 (28-1-17 61.96%),9 (0.20)
20,"Hollands, Elijah",22y 14d,21 (9-0-12 42.86%),14 (0.67),7 (4-0-3 57.14%),6 (0.86)
4,"Hollands, Oliver",20y 114d,27 (16-1-10 61.11%),4 (0.15),←,
17,"Kemp, Brodie",23y 8d,30 (20-0-10 66.67%),1 (0.03),←,
7,"Kennedy, Matthew",27y 33d,103 (49-3-51 49.03%),47 (0.46),84 (38-1-45 45.83%),40 (0.48)
21,"Martin, Jack",29y 101d,149 (51-2-96 34.90%),131 (0.88),52 (26-1-25 50.96%),50 (0.96)
11,"McGovern, Mitch",29y 211d,116 (64-2-50 56.03%),106 (0.91),68 (30-1-37 44.85%),39 (0.57)
10,"McKay, Harry",26y 137d,116 (47-1-68 40.95%),226 (1.95),←,
24,"Newman, Nic",31y 115d,119 (65-1-53 55.04%),17 (0.14),88 (45-1-42 51.70%),9 (0.10)
44,"Owies, Matthew",27y 51d,58 (33-1-24 57.76%),70 (1.21),←,
27,"Pittonet, Marc",27y 341d,64 (31-0-33 48.44%),7 (0.11),57 (26-0-31 45.61%),7 (0.12)
18,"Walsh, Sam",23y 312d,104 (43-0-61 41.35%),38 (0.37),←,
23,"Weitering, Jacob",26y 168d,166 (61-1-104 37.05%),11 (0.07),←,
Totals,Totals,25y 332d,2057 (957-22-1078 46.52%),1248 (0.61),,
C,"Voss, Michael",48y 307d,165 (75-2-88 46.06%),,56 (32-1-23 58.04%),
