North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Bergman, Miller",20y 157d,12 (2-0-10 16.67%),,←,
21,"Coleman-Jones, Callum",24y 18d,26 (5-1-20 21.15%),20 (0.77),17 (1-0-16 5.88%),9 (0.53)
4,"Corr, Aidan",29y 45d,131 (50-3-78 39.31%),2 (0.02),33 (3-0-30 9.09%),
25,"Curtis, Paul",20y 119d,28 (3-0-25 10.71%),19 (0.68),←,
9,"Davies-Uniacke, Luke",24y 23d,79 (18-1-60 23.42%),25 (0.32),←,
40,"Ford, Eddie",21y 10d,14 (0-0-14 0.00%),6 (0.43),←,
22,"Goldstein, Todd",35y,309 (129-2-178 42.07%),155 (0.50),←,
18,"Greenwood, Hugh",31y 117d,115 (44-2-69 39.13%),50 (0.43),32 (4-0-28 12.50%),5 (0.16)
20,"Larkey, Nick",25y 25d,86 (19-1-66 22.67%),162 (1.88),←,
19,"Logue, Griffin",25y 79d,78 (30-1-47 39.10%),10 (0.13),14 (2-0-12 14.29%),1 (0.07)
11,"McDonald, Luke",28y 142d,174 (67-0-107 38.51%),18 (0.10),←,
23,"McKay, Ben",25y 189d,63 (7-1-55 11.90%),1 (0.02),←,
29,"Phillips, Will",21y 40d,27 (5-0-22 18.52%),6 (0.22),←,
8,"Scott, Bailey",22y 357d,70 (8-1-61 12.14%),26 (0.37),←,
3,"Sheezel, Harry",18y 261d,15 (2-0-13 13.33%),3 (0.20),←,
14,"Shiels, Liam",32y 63d,269 (158-3-108 59.29%),93 (0.35),14 (2-0-12 14.29%),3 (0.21)
12,"Simpkin, Jy",25y 118d,128 (36-1-91 28.52%),48 (0.38),←,
2,"Stephenson, Jaidyn",24y 167d,104 (40-1-63 38.94%),119 (1.14),50 (6-1-43 13.00%),43 (0.86)
26,"Thomas, Tarryn",23y 98d,61 (17-1-43 28.69%),51 (0.84),←,
13,"Tucker, Darcy",26y 159d,118 (42-0-76 35.59%),38 (0.32),10 (0-0-10 0.00%),3 (0.30)
6,"Wardlaw, George",19y 20d,6 (0-0-6 0.00%),1 (0.17),←,
7,"Ziebell, Jack",32y 123d,273 (112-1-160 41.21%),182 (0.67),←,
44,"Zurhaar, Cameron",25y 40d,97 (24-1-72 25.26%),133 (1.37),←,
Totals,Totals,25y 87d,2283 (818-21-1444 35.83%),1168 (0.51),,
C,"Ratten, Brett",51y 355d,194 (94-1-99 48.71%),,6 (0-0-6 0.00%),
