Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
26,"Anderson, Joe",20y 241d,12 (6-0-6 50.00%),,←,
19,"Betts, Eddie",22y 269d,96 (30-2-64 32.29%),122 (1.27),←,
18,"Bower, Paul",21y 225d,43 (16-0-27 37.21%),2 (0.05),←,
44,"Carrazzo, Andrew",25y 250d,97 (32-2-63 34.02%),30 (0.31),←,
28,"Cloke, Cameron",24y 245d,56 (25-0-31 44.64%),34 (0.61),35 (16-0-19 45.71%),23 (0.66)
25,"Fevola, Brendan",28y 214d,185 (69-2-114 37.84%),567 (3.06),←,
38,"Garlett, Jeff",20y 19d,9 (7-0-2 77.78%),11 (1.22),←,
4,"Gibbs, Bryce",20y 160d,64 (26-0-38 40.63%),33 (0.52),←,
10,"Hadley, Richard",26y 146d,58 (31-2-25 55.17%),15 (0.26),17 (9-0-8 52.94%),5 (0.29)
33,"Houlihan, Ryan",27y 213d,180 (60-2-118 33.89%),111 (0.62),←,
45,"Joseph, Aaron",20y 49d,21 (13-0-8 61.90%),2 (0.10),←,
5,"Judd, Chris",25y 348d,176 (106-2-68 60.80%),164 (0.93),42 (22-0-20 52.38%),26 (0.62)
8,"Kreuzer, Matthew",20y 101d,41 (23-0-18 56.10%),25 (0.61),←,
3,"Murphy, Marc",22y 34d,78 (29-0-49 37.18%),61 (0.78),←,
17,"OhAilpin, Setanta",26y 157d,57 (20-1-36 35.96%),29 (0.51),←,
2,"Russell, Jordan",22y 289d,68 (26-1-41 38.97%),13 (0.19),←,
29,"Scotland, Heath",29y 32d,174 (64-1-109 37.07%),57 (0.33),121 (41-1-79 34.30%),45 (0.37)
6,"Simpson, Kade",25y 109d,108 (37-1-70 34.72%),61 (0.56),←,
24,"Stevens, Nick",29y 231d,229 (110-4-115 48.91%),135 (0.59),102 (36-2-64 36.27%),57 (0.56)
32,"Thornton, Bret",25y 280d,147 (46-1-100 31.63%),4 (0.03),←,
1,"Walker, Andrew",23y 96d,85 (23-2-60 28.24%),31 (0.36),←,
34,"Wiggins, Simon",26y 345d,114 (37-1-76 32.89%),36 (0.32),←,
Totals,Totals,24y 134d,2098 (836-24-1238 39.85%),1543 (0.74),,
C,"Ratten, Brett",38y 42d,49 (23-0-26 46.94%),,←,
