Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",20y 49d,15 (4-0-11 26.67%),17 (1.13),←,
29,"Bowes, Jack",20y 64d,13 (4-0-9 30.77%),3 (0.23),←,
12,"Day, Sam",25y 206d,100 (31-1-68 31.50%),65 (0.65),←,
8,"Fiorini, Brayden",20y 221d,17 (5-0-12 29.41%),7 (0.41),←,
33,"Hall, Aaron",27y 142d,98 (33-1-64 34.18%),75 (0.77),←,
5,"Harbrow, Jarrod",29y 256d,204 (79-2-123 39.22%),53 (0.26),134 (39-1-94 29.48%),32 (0.24)
39,"Holman, Nick",22y 306d,11 (3-0-8 27.27%),,2 (2-0-0 100.00%),
38,"Joyce, Jesse",20y 226d,30 (10-0-20 33.33%),1 (0.03),←,
10,"Kolodjashnij, Kade",22y 234d,72 (23-1-48 32.64%),13 (0.18),←,
19,"Lynch, Tom",25y 151d,123 (36-1-86 29.67%),242 (1.97),←,
25,"Lyons, Jarryd",25y 252d,75 (42-0-33 56.00%),44 (0.59),20 (8-0-12 40.00%),12 (0.60)
44,"Macpherson, Darcy",20y 153d,14 (2-0-12 14.29%),7 (0.50),←,
4,"Martin, Jack",23y 61d,68 (21-1-46 31.62%),62 (0.91),←,
17,"May, Steven",26y 80d,108 (36-1-71 33.80%),18 (0.17),←,
11,"Miller, Touk",22y 37d,62 (15-1-46 25.00%),18 (0.29),←,
35,"Rischitelli, Michael",32y 82d,217 (78-3-136 36.64%),88 (0.41),106 (29-0-77 27.36%),41 (0.39)
6,"Sexton, Alex",24y 118d,77 (23-0-54 29.87%),44 (0.57),←,
24,"Swallow, David",25y 132d,99 (30-0-69 30.30%),50 (0.51),←,
16,"Thompson, Rory",27y 19d,88 (28-1-59 32.39%),7 (0.08),←,
14,"Weller, Lachie",22y 36d,49 (16-0-33 32.65%),17 (0.35),2 (2-0-0 100.00%),
28,"Witts, Jarrod",25y 199d,60 (26-0-34 43.33%),20 (0.33),20 (8-0-12 40.00%),2 (0.10)
15,"Young, Aaron",25y 115d,78 (40-1-37 51.92%),64 (0.82),2 (2-0-0 100.00%),2 (1.00)
Totals,Totals,24y 109d,1678 (585-14-1079 34.86%),915 (0.55),,
C,"Dew, Stuart",38y 225d,2 (2-0-0 100.00%),,←,
