Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
26,"Anderson, Joe",19y 200d,7 (2-0-5 28.57%),,←,
7,"Bentick, Adam",23y 28d,65 (18-1-46 28.46%),13 (0.20),←,
19,"Betts, Eddie",21y 228d,72 (16-2-54 23.61%),81 (1.13),←,
15,"Browne, Steven",19y 161d,9 (4-0-5 44.44%),4 (0.44),←,
44,"Carrazzo, Andrew",24y 209d,78 (20-2-56 26.92%),20 (0.26),←,
28,"Cloke, Cameron",23y 204d,40 (17-0-23 42.50%),19 (0.47),19 (8-0-11 42.11%),8 (0.42)
37,"Edwards, Jake",20y 187d,5 (2-0-3 40.00%),4 (0.80),←,
25,"Fevola, Brendan",27y 173d,157 (53-2-102 34.39%),451 (2.87),←,
14,"Fisher, Brad",24y 93d,84 (24-1-59 29.17%),109 (1.30),←,
4,"Gibbs, Bryce",19y 118d,36 (10-0-26 27.78%),16 (0.44),←,
16,"Grigg, Shaun",20y 83d,18 (7-0-11 38.89%),2 (0.11),←,
40,"Jamison, Michael",22y 30d,16 (5-0-11 31.25%),,←,
5,"Judd, Chris",24y 307d,148 (90-2-56 61.49%),147 (0.99),14 (6-0-8 42.86%),9 (0.64)
8,"Kreuzer, Matthew",19y 59d,13 (7-0-6 53.85%),6 (0.46),←,
3,"Murphy, Marc",20y 358d,50 (13-0-37 26.00%),28 (0.56),←,
2,"Russell, Jordan",21y 248d,43 (11-1-31 26.74%),5 (0.12),←,
29,"Scotland, Heath",27y 356d,153 (51-1-101 33.66%),48 (0.31),100 (28-1-71 28.50%),36 (0.36)
6,"Simpson, Kade",24y 67d,80 (21-1-58 26.88%),45 (0.56),←,
24,"Stevens, Nick",28y 190d,207 (99-4-104 48.79%),123 (0.59),80 (25-2-53 32.50%),45 (0.56)
32,"Thornton, Bret",24y 239d,121 (30-1-90 25.21%),2 (0.02),←,
30,"Waite, Jarrad",25y 158d,99 (26-2-71 27.27%),104 (1.05),←,
34,"Wiggins, Simon",25y 304d,98 (29-1-68 30.10%),27 (0.28),←,
Totals,Totals,23y 49d,1599 (555-21-1023 34.71%),1254 (0.78),,
C,"Ratten, Brett",37y,21 (7-0-14 33.33%),,←,
