North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 312d,95 (43-1-51 45.79%),95 (1.00),←,
11,"Archer, Glenn",20y 10d,10 (3-0-7 30.00%),3 (0.30),←,
12,"Blakey, John",26y 253d,137 (53-0-84 38.69%),38 (0.28),2 (1-0-1 50.00%),
37,"Bower, Brendan",26y 242d,97 (31-0-66 31.96%),25 (0.26),2 (1-0-1 50.00%),3 (1.50)
18,"Carey, Wayne",21y 311d,62 (29-0-33 46.77%),119 (1.92),←,
27,"Crocker, Darren",26y 8d,105 (46-1-58 44.29%),69 (0.66),←,
6,"Fairley, Ian",28y 197d,143 (67-2-74 47.55%),143 (1.00),←,
29,"German, Peter",28y 60d,163 (78-3-82 48.77%),191 (1.17),←,
26,"Ishchenko, Alex",28y 348d,90 (33-0-57 36.67%),30 (0.33),18 (7-0-11 38.89%),5 (0.28)
7,"Laidley, Dani",26y 7d,54 (30-1-23 56.48%),11 (0.20),2 (1-0-1 50.00%),
9,"Larkin, Matthew",28y 227d,161 (80-3-78 50.62%),138 (0.86),←,
35,"Longmire, John",22y 93d,92 (40-1-51 44.02%),293 (3.18),←,
4,"Martyn, Mick",24y 215d,96 (43-1-52 45.31%),10 (0.10),←,
22,"Roberts, Mark",27y 279d,92 (34-0-58 36.96%),32 (0.35),15 (8-0-7 53.33%),13 (0.87)
3,"Rock, Anthony",22y 186d,50 (24-0-26 48.00%),52 (1.04),←,
1,"Romero, Jose",21y 245d,60 (28-0-32 46.67%),77 (1.28),←,
2,"Schwass, Wayne",24y 127d,81 (35-0-46 43.21%),39 (0.48),←,
24,"Sholl, Craig",25y 94d,66 (32-0-34 48.48%),12 (0.18),←,
15,"Smith, Ross",28y 59d,153 (69-2-82 45.75%),33 (0.22),←,
10,"Stevens, Anthony",21y 275d,44 (20-0-24 45.45%),18 (0.41),←,
Totals,Totals,25y 86d,1851 (818-15-1018 44.19%),1428 (0.77),,
C,"Pagan, Denis",45y 191d,2 (1-0-1 50.00%),,←,
