Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
44,"Arnot, Matt",19y 280d,4 (3-0-1 75.00%),1 (0.25),←,
25,"Chaplin, Troy",27y 155d,156 (66-1-89 42.63%),11 (0.07),16 (11-0-5 68.75%),1 (0.06)
30,"Conca, Reece",20y 350d,46 (22-1-23 48.91%),11 (0.24),←,
9,"Cotchin, Trent",23y 112d,102 (46-2-54 46.08%),59 (0.58),←,
3,"Deledio, Brett",26y 101d,189 (75-5-109 41.01%),126 (0.67),←,
10,"Edwards, Shane",24y 276d,126 (47-5-74 39.29%),76 (0.60),←,
5,"Ellis, Brandon",19y 359d,36 (19-1-16 54.17%),9 (0.25),←,
41,"Foley, Nathan",27y 323d,131 (49-3-79 38.55%),38 (0.29),←,
6,"Grigg, Shaun",25y 100d,103 (47-2-54 46.60%),44 (0.43),60 (29-2-29 50.00%),34 (0.57)
14,"Houli, Bachar",25y 77d,85 (38-3-44 46.47%),21 (0.25),59 (28-2-29 49.15%),12 (0.20)
23,"Jackson, Daniel",27y 94d,140 (51-4-85 37.86%),51 (0.36),←,
20,"Maric, Ivan",27y 205d,112 (62-1-49 55.80%),39 (0.35),35 (19-1-15 55.71%),11 (0.31)
4,"Martin, Dustin",22y 32d,80 (34-2-44 43.75%),87 (1.09),←,
38,"Morris, Steven",24y 209d,37 (20-1-16 55.41%),4 (0.11),←,
1,"Newman, Chris",31y 71d,230 (81-5-144 36.30%),38 (0.17),←,
13,"Petterd, Ricky",25y 4d,62 (18-1-43 29.84%),55 (0.89),8 (4-0-4 50.00%),
18,"Rance, Alex",23y 292d,83 (31-2-50 38.55%),7 (0.08),←,
8,"Riewoldt, Jack",24y 270d,129 (51-4-74 41.09%),312 (2.42),←,
21,"Tuck, Shane",31y 216d,168 (64-4-100 39.29%),71 (0.42),←,
29,"Vickery, Ty",23y 58d,70 (29-2-39 42.86%),67 (0.96),←,
31,"Vlastuin, Nick",19y 100d,12 (7-0-5 58.33%),7 (0.58),←,
35,"White, Matt",26y 104d,101 (40-4-57 41.58%),51 (0.50),←,
Totals,Totals,24y 322d,2202 (900-53-1249 40.87%),1185 (0.54),,
C,"Hardwick, Damien",40y 344d,83 (35-2-46 43.37%),,←,
