Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",30y 42d,249 (105-1-143 42.37%),166 (0.67),←,
9,"Cotchin, Trent",18y 117d,11 (6-0-5 54.55%),8 (0.73),←,
3,"Deledio, Brett",21y 106d,80 (32-2-46 41.25%),60 (0.75),←,
10,"Edwards, Shane",19y 282d,28 (7-2-19 28.57%),22 (0.79),←,
41,"Foley, Nathan",22y 329d,67 (23-2-42 35.82%),16 (0.24),←,
23,"Jackson, Daniel",22y 99d,43 (12-1-30 29.07%),12 (0.28),←,
17,"Johnson, Kane",30y 140d,216 (91-2-123 42.59%),76 (0.35),112 (36-2-74 33.04%),32 (0.29)
46,"King, Jake",24y 129d,32 (6-2-24 21.88%),4 (0.13),←,
16,"McGuane, Luke",21y 172d,28 (8-1-19 30.36%),,←,
13,"McMahon, Jordan",25y 67d,132 (53-4-75 41.67%),40 (0.30),18 (8-1-9 47.22%),3 (0.17)
40,"Moore, Kelvin",24y 130d,42 (10-1-31 25.00%),9 (0.21),←,
20,"Morton, Mitch",21y 187d,25 (12-1-12 50.00%),39 (1.56),13 (6-1-6 50.00%),28 (2.15)
1,"Newman, Chris",26y 76d,129 (42-2-85 33.33%),16 (0.12),←,
26,"Pattison, Adam",22y 150d,52 (21-2-29 42.31%),12 (0.23),←,
12,"Richardson, Matthew",33y 136d,272 (112-2-158 41.54%),788 (2.90),←,
8,"Riewoldt, Jack",19y 276d,22 (8-1-13 38.64%),22 (1.00),←,
25,"Schulz, Jay",23y 106d,64 (21-2-41 34.38%),54 (0.84),←,
5,"Simmonds, Troy",30y 20d,175 (81-1-93 46.57%),122 (0.70),71 (29-1-41 41.55%),56 (0.79)
30,"Tambling, Richard",21y 325d,71 (29-2-40 42.25%),49 (0.69),←,
2,"Thursfield, Will",22y 105d,36 (10-2-24 30.56%),,←,
21,"Tuck, Shane",26y 222d,87 (32-2-53 37.93%),40 (0.46),←,
35,"White, Matt",21y 109d,34 (13-2-19 41.18%),12 (0.35),←,
Totals,Totals,24y 18d,1895 (734-37-1124 38.73%),1567 (0.83),,
C,"Wallace, Terry",49y 233d,232 (111-4-117 48.71%),,84 (32-2-50 39.29%),
