West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
3,"Baker, Liam",27y 81d,134 (67-4-63 51.49%),54 (0.40),6 (0-0-6 0.00%),
15,"Cripps, Jamie",32y 360d,257 (126-1-130 49.22%),318 (1.24),241 (118-1-122 49.17%),302 (1.25)
38,"Davis, Hamish",18y 351d,3 (0-0-3 0.00%),,←,
43,"Dewar, Tyrell",21y 22d,13 (3-0-10 23.08%),8 (0.62),←,
14,"Duggan, Liam",28y 128d,185 (84-0-101 45.41%),15 (0.08),←,
42,"Edwards, Harry",24y 199d,44 (8-0-36 18.18%),,←,
25,"Flynn, Matt",27y 217d,39 (10-1-28 26.92%),12 (0.31),6 (0-0-6 0.00%),2 (0.33)
7,"Ginbey, Reuben",20y 220d,46 (6-0-40 13.04%),2 (0.04),←,
17,"Graham, Jack",27y 52d,136 (75-4-57 56.62%),51 (0.38),5 (0-0-5 0.00%),
27,"Gross, Tom",18y 215d,3 (0-0-3 0.00%),1 (0.33),←,
8,"Hewett, Elijah",20y 326d,18 (3-0-15 16.67%),6 (0.33),←,
19,"Hough, Brady",22y 44d,59 (8-0-51 13.56%),,←,
5,"Hunt, Jayden",30y 15d,163 (69-1-93 42.64%),55 (0.34),49 (8-0-41 16.33%),12 (0.24)
44,"Hutchinson, Jack",23y 159d,10 (0-0-10 0.00%),2 (0.20),←,
11,"Kelly, Tim",30y 266d,149 (59-0-90 39.60%),79 (0.53),101 (29-0-72 28.71%),31 (0.31)
23,"Maric, Ryan",20y 224d,35 (7-0-28 20.00%),16 (0.46),←,
20,"McGovern, Jeremy",33y 3d,195 (105-0-90 53.85%),38 (0.19),←,
16,"Owies, Matthew",28y 30d,78 (40-1-37 51.92%),92 (1.18),6 (0-0-6 0.00%),3 (0.50)
22,"Reid, Archer",19y 211d,6 (0-0-6 0.00%),4 (0.67),←,
9,"Reid, Harley",20y 1d,26 (5-0-21 19.23%),12 (0.46),←,
1,"Ryan, Liam",28y 198d,109 (48-0-61 44.04%),142 (1.30),←,
2,"Waterman, Jake",26y 347d,107 (42-0-65 39.25%),138 (1.29),←,
34,"Williams, Jack",21y 138d,33 (7-0-26 21.21%),27 (0.82),←,
Totals,Totals,24y 324d,1848 (772-12-1064 41.77%),1072 (0.58),,
C,"McQualter, Andrew",38y 313d,19 (7-0-12 36.84%),,6 (0-0-6 0.00%),
