Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",20y 132d,46 (28-1-17 61.96%),52 (1.13),8 (5-0-3 62.50%),8 (1.00)
10,"Ashcroft, Marcus",25y 284d,166 (60-2-104 36.75%),96 (0.58),14 (7-0-7 50.00%),12 (0.86)
25,"Bews, Andrew",32y 352d,273 (144-2-127 53.11%),134 (0.49),10 (6-0-4 60.00%),
36,"Bradshaw, Daniel",18y 227d,10 (8-0-2 80.00%),15 (1.50),7 (5-0-2 71.43%),15 (2.14)
1,"Champion, Richard",29y 83d,132 (51-2-79 39.39%),43 (0.33),13 (7-0-6 53.85%),6 (0.46)
16,"Clarke, Matthew",23y 291d,82 (42-1-39 51.83%),14 (0.17),13 (6-0-7 46.15%),8 (0.62)
14,"Dickfos, Danny",26y 279d,35 (23-1-11 67.14%),,13 (7-0-6 53.85%),
6,"Fletcher, Adrian",27y 269d,143 (68-1-74 47.90%),73 (0.51),12 (5-0-7 41.67%),4 (0.33)
32,"Hart, Shaun",26y 50d,116 (44-1-71 38.36%),89 (0.77),14 (7-0-7 50.00%),8 (0.57)
2,"Johnson, Chris",21y 37d,72 (13-0-59 18.06%),75 (1.04),13 (6-0-7 46.15%),8 (0.62)
27,"Keating, Clark",21y 109d,28 (17-1-10 62.50%),21 (0.75),14 (7-0-7 50.00%),12 (0.86)
18,"Lambert, Craig",28y 274d,185 (64-1-120 34.86%),76 (0.41),13 (7-0-6 53.85%),4 (0.31)
44,"Lappin, Nigel",21y 15d,74 (39-1-34 53.38%),49 (0.66),13 (7-0-6 53.85%),9 (0.69)
23,"Leppitsch, Justin",21y 278d,57 (29-1-27 51.75%),86 (1.51),13 (7-0-6 53.85%),28 (2.15)
11,"Lynch, Alastair",29y 17d,163 (67-0-96 41.10%),272 (1.67),11 (6-0-5 54.55%),10 (0.91)
42,"Lynch, Tristan",23y 318d,33 (20-1-12 62.12%),2 (0.06),12 (6-0-6 50.00%),1 (0.08)
4,"McRae, Craig",23y 287d,49 (27-0-22 55.10%),62 (1.27),10 (6-0-4 60.00%),6 (0.60)
20,"Molloy, Jarrod",21y 55d,65 (12-0-53 18.46%),71 (1.09),6 (4-0-2 66.67%),17 (2.83)
22,"Scott, Chris",21y 64d,59 (30-1-28 51.69%),25 (0.42),4 (3-0-1 75.00%),2 (0.50)
3,"Voss, Michael",21y 364d,93 (45-1-47 48.92%),80 (0.86),14 (7-0-7 50.00%),8 (0.57)
33,"White, Darryl",24y 24d,100 (45-2-53 46.00%),109 (1.09),10 (6-0-4 60.00%),3 (0.30)
Totals,Totals,24y 112d,1981 (876-20-1085 44.22%),1444 (0.73),,
C,"Northey, John",54y 7d,295 (152-3-140 52.03%),,14 (7-0-7 50.00%),
