West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",26y 11d,96 (42-0-54 43.75%),142 (1.48),←,
3,"Baker, Liam",27y 62d,131 (67-4-60 52.67%),54 (0.41),3 (0-0-3 0.00%),
10,"Brockman, Tyler",22y 128d,39 (11-2-26 30.77%),27 (0.69),13 (2-0-11 15.38%),4 (0.31)
28,"Cole, Tom",27y 306d,116 (57-0-59 49.14%),4 (0.03),←,
15,"Cripps, Jamie",32y 341d,254 (126-1-127 49.80%),314 (1.24),238 (118-1-119 49.79%),298 (1.25)
43,"Dewar, Tyrell",21y 3d,10 (3-0-7 30.00%),7 (0.70),←,
14,"Duggan, Liam",28y 109d,182 (84-0-98 46.15%),15 (0.08),←,
42,"Edwards, Harry",24y 180d,42 (8-0-34 19.05%),,←,
7,"Ginbey, Reuben",20y 201d,43 (6-0-37 13.95%),2 (0.05),←,
17,"Graham, Jack",27y 33d,133 (75-4-54 57.89%),51 (0.38),2 (0-0-2 0.00%),
8,"Hewett, Elijah",20y 307d,17 (3-0-14 17.65%),4 (0.24),←,
19,"Hough, Brady",22y 25d,56 (8-0-48 14.29%),,←,
5,"Hunt, Jayden",29y 361d,160 (69-1-90 43.44%),54 (0.34),46 (8-0-38 17.39%),11 (0.24)
11,"Kelly, Tim",30y 247d,147 (59-0-88 40.14%),79 (0.54),99 (29-0-70 29.29%),31 (0.31)
13,"Long, Noah",20y 219d,29 (5-0-24 17.24%),9 (0.31),←,
23,"Maric, Ryan",20y 205d,32 (7-0-25 21.88%),16 (0.50),←,
20,"McGovern, Jeremy",32y 349d,194 (105-0-89 54.12%),38 (0.20),←,
16,"Owies, Matthew",28y 11d,75 (40-1-34 54.00%),91 (1.21),3 (0-0-3 0.00%),2 (0.67)
22,"Reid, Archer",19y 192d,3 (0-0-3 0.00%),2 (0.67),←,
9,"Reid, Harley",19y 347d,23 (5-0-18 21.74%),12 (0.52),←,
1,"Ryan, Liam",28y 179d,107 (48-0-59 44.86%),140 (1.31),←,
32,"Williams, Bailey",24y 347d,74 (15-0-59 20.27%),19 (0.26),←,
34,"Williams, Jack",21y 119d,30 (7-0-23 23.33%),22 (0.73),←,
Totals,Totals,25y 43d,1993 (850-13-1130 42.65%),1102 (0.55),,
C,"McQualter, Andrew",38y 294d,16 (7-0-9 43.75%),,3 (0-0-3 0.00%),
