Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
37,"Clarke, Dylan",21y 361d,17 (9-1-7 55.88%),3 (0.18),←,
6,"Daniher, Joe",26y 181d,106 (40-1-65 38.21%),191 (1.80),←,
38,"Draper, Sam",21y 339d,5 (0-0-5 0.00%),1 (0.20),←,
8,"Gleeson, Martin",26y 7d,88 (31-2-55 36.36%),5 (0.06),←,
35,"Guelfi, Matt",23y 18d,40 (22-1-17 56.25%),8 (0.20),←,
21,"Heppell, Dyson",28y 110d,171 (84-2-85 49.71%),60 (0.35),←,
26,"Hooker, Cale",31y 324d,200 (95-2-103 48.00%),89 (0.44),←,
18,"Hurley, Michael",30y 92d,191 (90-3-98 47.91%),108 (0.57),←,
4,"Langford, Kyle",23y 275d,78 (32-1-45 41.67%),54 (0.69),←,
43,"McDonald-Tipungwuti, Anthony",27y 132d,103 (45-1-57 44.17%),119 (1.16),←,
1,"McGrath, Andrew",22y 91d,78 (40-1-37 51.92%),15 (0.19),←,
7,"Merrett, Zach",24y 334d,139 (60-2-77 43.88%),46 (0.33),←,
22,"Mosquito, Irving",20y 8d,3 (1-0-2 33.33%),2 (0.67),←,
3,"Parish, Darcy",23y 38d,90 (38-1-51 42.78%),36 (0.40),←,
14,"Ridley, Jordan",21y 317d,23 (11-1-11 50.00%),,←,
42,"Saad, Adam",26y 40d,106 (43-2-61 41.51%),8 (0.08),58 (30-1-27 52.59%),5 (0.09)
9,"Shiel, Dylan",27y 176d,169 (75-4-90 45.56%),75 (0.44),34 (16-1-17 48.53%),11 (0.32)
5,"Smith, Devon",27y 104d,151 (58-3-90 39.40%),126 (0.83),42 (20-1-21 48.81%),26 (0.62)
40,"Snelling, Will",23y 26d,19 (9-1-9 50.00%),11 (0.58),18 (8-1-9 47.22%),10 (0.56)
17,"Stewart, James",26y 181d,52 (22-1-29 43.27%),62 (1.19),34 (14-1-19 42.65%),44 (1.29)
25,"Stringer, Jake",26y 129d,135 (72-0-63 53.33%),236 (1.75),46 (24-0-22 52.17%),76 (1.65)
30,"Zerk-Thatcher, Brandon",22y 7d,8 (3-1-4 43.75%),,←,
Totals,Totals,25y 33d,1972 (880-31-1061 44.62%),1255 (0.64),,
C,"Worsfold, John",51y 342d,385 (194-3-188 50.78%),,104 (45-1-58 43.75%),
