Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",22y 172d,29 (11-2-16 41.38%),7 (0.24),←,
25,"Chaplin, Troy",27y 175d,159 (68-1-90 43.08%),11 (0.07),19 (13-0-6 68.42%),1 (0.05)
30,"Conca, Reece",21y 5d,49 (24-1-24 50.00%),14 (0.29),←,
9,"Cotchin, Trent",23y 132d,105 (48-2-55 46.67%),59 (0.56),←,
3,"Deledio, Brett",26y 121d,192 (77-5-110 41.41%),126 (0.66),←,
5,"Ellis, Brandon",20y 14d,39 (21-1-17 55.13%),12 (0.31),←,
41,"Foley, Nathan",27y 343d,134 (51-3-80 39.18%),40 (0.30),←,
6,"Grigg, Shaun",25y 120d,106 (49-2-55 47.17%),46 (0.43),63 (31-2-30 50.79%),36 (0.57)
2,"Grimes, Dylan",22y 32d,23 (9-0-14 39.13%),,←,
14,"Houli, Bachar",25y 97d,88 (40-3-45 47.16%),21 (0.24),62 (30-2-30 50.00%),12 (0.19)
23,"Jackson, Daniel",27y 114d,143 (53-4-86 38.46%),55 (0.38),←,
20,"Maric, Ivan",27y 225d,115 (64-1-50 56.09%),41 (0.36),38 (21-1-16 56.58%),13 (0.34)
4,"Martin, Dustin",22y 52d,83 (36-2-45 44.58%),88 (1.06),←,
36,"McDonough, Matt",19y 203d,1 (0-0-1 0.00%),,←,
16,"McGuane, Luke",26y 186d,105 (36-4-65 36.19%),39 (0.37),←,
38,"Morris, Steven",24y 229d,40 (22-1-17 56.25%),5 (0.13),←,
13,"Petterd, Ricky",25y 24d,63 (18-1-44 29.37%),56 (0.89),9 (4-0-5 44.44%),1 (0.11)
18,"Rance, Alex",23y 312d,86 (33-2-51 39.53%),8 (0.09),←,
8,"Riewoldt, Jack",24y 290d,132 (53-4-75 41.67%),318 (2.41),←,
21,"Tuck, Shane",31y 236d,171 (66-4-101 39.77%),72 (0.42),←,
29,"Vickery, Ty",23y 78d,72 (30-2-40 43.06%),70 (0.97),←,
31,"Vlastuin, Nick",19y 120d,15 (9-0-6 60.00%),9 (0.60),←,
Totals,Totals,24y 149d,1950 (818-45-1087 41.95%),1097 (0.56),,
C,"Hardwick, Damien",40y 364d,86 (37-2-47 44.19%),,←,
