Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",21y 33d,25 (16-0-9 64.00%),22 (0.88),←,
31,"Carey, Stefan",22y 147d,29 (16-1-12 56.90%),19 (0.66),←,
41,"Cook, Troy",21y 313d,29 (18-0-11 62.07%),10 (0.34),←,
8,"Cresswell, Daryn",27y 30d,129 (49-1-79 38.37%),106 (0.82),←,
28,"Crouch, Jared",20y 108d,7 (3-0-4 42.86%),,←,
6,"Dunkley, Andrew",29y 357d,130 (51-2-77 40.00%),7 (0.05),←,
10,"Filandia, Peter",28y 38d,58 (27-1-30 47.41%),44 (0.76),45 (20-1-24 45.56%),30 (0.67)
14,"Kelly, Paul",28y 328d,173 (61-3-109 36.13%),135 (0.78),←,
3,"Lewis, Dale",29y 48d,139 (45-2-92 33.09%),151 (1.09),←,
4,"Lockett, Tony",32y 104d,248 (107-1-140 43.35%),1220 (4.92),65 (39-1-25 60.77%),322 (4.95)
34,"Luff, Troy",28y 211d,89 (39-2-48 44.94%),62 (0.70),←,
11,"Maxfield, Stuart",26y 73d,148 (73-2-73 50.00%),92 (0.62),59 (38-1-20 65.25%),27 (0.46)
23,"Nicks, Matthew",23y 39d,39 (24-0-15 61.54%),13 (0.33),←,
12,"OFarrell, Brett",20y 169d,1 (1-0-0 100.00%),2 (2.00),←,
19,"OLoughlin, Michael",21y 121d,72 (41-1-30 57.64%),77 (1.07),←,
24,"Orchard, Mark",22y 80d,42 (22-1-19 53.57%),8 (0.19),30 (17-0-13 56.67%),4 (0.13)
1,"Roos, Paul",34y 359d,347 (154-1-192 44.52%),287 (0.83),78 (44-1-33 57.05%),17 (0.22)
22,"Saddington, Jason",18y 241d,11 (6-0-5 54.55%),5 (0.45),←,
2,"Schwass, Wayne",29y 206d,196 (108-0-88 55.10%),108 (0.55),12 (7-0-5 58.33%),11 (0.92)
7,"Seymour, Brad",22y 49d,68 (34-1-33 50.74%),3 (0.04),←,
20,"Stevens, John",27y 6d,32 (19-0-13 59.38%),17 (0.53),←,
33,"Warfe, Rowan",21y 363d,48 (15-0-33 31.25%),2 (0.04),22 (14-0-8 63.64%),1 (0.05)
Totals,Totals,25y 122d,2060 (929-19-1112 45.10%),2390 (1.16),,
C,"Eade, Rodney",40y 78d,61 (38-1-22 63.11%),,←,
