Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",29y 351d,89 (36-1-52 41.01%),3 (0.03),←,
32,"Colyer, Travis",25y 256d,64 (30-1-33 47.66%),45 (0.70),←,
6,"Daniher, Joe",23y 64d,77 (26-1-50 34.42%),124 (1.61),←,
49,"Dea, Matt",25y 206d,54 (16-1-37 30.56%),1 (0.02),23 (3-0-20 13.04%),
13,"Fantasia, Orazio",21y 235d,34 (7-1-26 22.06%),47 (1.38),←,
10,"Francis, Aaron",19y 270d,5 (1-0-4 20.00%),2 (0.40),←,
8,"Gleeson, Martin",22y 255d,56 (14-1-41 25.89%),5 (0.09),←,
9,"Goddard, Brendon",31y 352d,296 (162-4-130 55.41%),154 (0.52),91 (36-1-54 40.11%),50 (0.55)
15,"Green, Josh",24y 256d,86 (31-0-55 36.05%),111 (1.29),5 (2-0-3 40.00%),4 (0.80)
36,"Hartley, Michael",23y 334d,22 (5-0-17 22.73%),1 (0.05),←,
21,"Heppell, Dyson",24y 358d,113 (53-2-58 47.79%),38 (0.34),←,
26,"Hooker, Cale",28y 206d,140 (61-2-77 44.29%),41 (0.29),←,
18,"Hurley, Michael",26y 340d,126 (58-3-65 47.22%),106 (0.84),←,
47,"Kelly, James",33y 129d,299 (191-1-107 64.05%),90 (0.30),26 (6-0-20 23.08%),2 (0.08)
22,"Leuenberger, Matthew",28y 334d,132 (39-1-92 29.92%),30 (0.23),24 (4-0-20 16.67%),3 (0.13)
43,"McDonald-Tipungwuti, Anthony",24y 15d,28 (6-0-22 21.43%),16 (0.57),←,
45,"McKenna, Conor",21y 40d,17 (3-0-14 17.65%),5 (0.29),←,
7,"Merrett, Zach",21y 216d,66 (22-1-43 34.09%),24 (0.36),←,
23,"Myers, David",27y 311d,86 (43-0-43 50.00%),26 (0.30),←,
3,"Parish, Darcy",19y 286d,27 (5-0-22 18.52%),8 (0.30),←,
5,"Stanton, Brent",31y 6d,254 (107-4-143 42.91%),158 (0.62),←,
11,"Zaharakis, David",27y 75d,154 (67-2-85 44.16%),105 (0.68),←,
Totals,Totals,25y 239d,2225 (983-26-1216 44.18%),1140 (0.51),,
C,"Worsfold, John",48y 224d,310 (155-2-153 50.32%),,29 (6-0-23 20.69%),
