North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
34,"Archer, Jackson",22y 65d,24 (3-0-21 12.50%),,←,
30,"Comben, Charlie",23y 238d,29 (5-0-24 17.24%),8 (0.28),←,
4,"Corr, Aidan",30y 302d,163 (54-3-106 34.05%),3 (0.02),65 (7-0-58 10.77%),1 (0.02)
25,"Curtis, Paul",22y 11d,60 (7-0-53 11.67%),62 (1.03),←,
5,"Daniel, Caleb",28y 251d,193 (105-0-88 54.40%),49 (0.25),1 (0-0-1 0.00%),
28,"Darling, Jack",32y 275d,299 (157-1-141 52.68%),533 (1.78),1 (0-0-1 0.00%),1 (1.00)
9,"Davies-Uniacke, Luke",25y 280d,109 (21-1-87 19.72%),43 (0.39),←,
46,"Hansen, Robert",21y 2d,9 (1-0-8 11.11%),4 (0.44),←,
41,"Konstanty, Jacob",20y 126d,1 (0-0-1 0.00%),,←,
20,"Larkey, Nick",26y 282d,118 (23-1-94 19.92%),242 (2.05),←,
19,"Logue, Griffin",26y 336d,82 (30-1-51 37.20%),10 (0.12),18 (2-0-16 11.11%),1 (0.06)
11,"McDonald, Luke",30y 34d,204 (70-0-134 34.31%),18 (0.09),←,
10,"McKercher, Colby",19y 337d,17 (2-0-15 11.76%),,←,
2,"OSullivan, Finn",18y 289d,1 (0-0-1 0.00%),,←,
26,"Parker, Luke",32y 141d,294 (180-2-112 61.56%),213 (0.72),1 (0-0-1 0.00%),
29,"Phillips, Will",22y 297d,44 (8-0-36 18.18%),8 (0.18),←,
24,"Powell, Tom",23y 13d,69 (9-1-59 13.77%),25 (0.36),←,
8,"Scott, Bailey",24y 249d,102 (12-1-89 12.25%),33 (0.32),←,
3,"Sheezel, Harry",20y 153d,45 (6-0-39 13.33%),17 (0.38),←,
12,"Simpkin, Jy",27y 10d,153 (40-1-112 26.47%),63 (0.41),←,
13,"Tucker, Darcy",28y 51d,150 (46-0-104 30.67%),44 (0.29),42 (4-0-38 9.52%),9 (0.21)
38,"Xerri, Tristan",26y,57 (9-1-47 16.67%),21 (0.37),←,
44,"Zurhaar, Cameron",26y 297d,122 (27-1-94 22.54%),163 (1.34),←,
Totals,Totals,25y 96d,2345 (815-14-1516 34.75%),1559 (0.66),,
C,"Clarkson, Alastair",56y 322d,427 (234-4-189 55.27%),,37 (6-0-31 16.22%),
