Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
36,"Davey, Aaron",30y 75d,177 (62-3-112 35.88%),174 (0.98),←,
6,"Dawes, Chris",25y 100d,83 (55-1-27 66.87%),95 (1.14),12 (1-0-11 8.33%),12 (1.00)
14,"Dunn, Lynden",26y 102d,116 (30-2-84 26.72%),90 (0.78),←,
8,"Frawley, James",24y 338d,117 (31-1-85 26.92%),3 (0.03),←,
20,"Garland, Colin",25y 118d,100 (23-2-75 24.00%),13 (0.13),←,
31,"Grimes, Jack",24y 105d,67 (14-2-51 22.39%),5 (0.07),←,
38,"Howe, Jeremy",23y 56d,55 (11-0-44 20.00%),64 (1.16),←,
45,"Jones, Matt",25y 310d,21 (2-0-19 9.52%),2 (0.10),←,
2,"Jones, Nathan",25y 216d,156 (37-3-116 24.68%),75 (0.48),←,
34,"Kent, Dean",19y 181d,14 (1-0-13 7.14%),8 (0.57),←,
25,"McDonald, Tom",20y 340d,38 (7-0-31 18.42%),,←,
13,"McKenzie, Jordie",23y 64d,68 (16-1-51 24.26%),10 (0.15),←,
21,"Pedersen, Cameron",26y 160d,26 (8-0-18 30.77%),25 (0.96),10 (1-0-9 10.00%),5 (0.50)
15,"Rodan, David",29y 320d,185 (63-1-121 34.32%),131 (0.71),9 (1-0-8 11.11%),2 (0.22)
42,"Spencer, Jake",23y 319d,23 (2-0-21 8.70%),3 (0.13),←,
12,"Sylvia, Colin",27y 289d,156 (48-2-106 31.41%),129 (0.83),←,
35,"Tapscott, Luke",22y 57d,44 (9-1-34 21.59%),11 (0.25),←,
46,"Terlich, Dean",23y 254d,19 (2-0-17 10.53%),,←,
5,"Toumpas, Jimmy",19y 234d,13 (1-0-12 7.69%),,←,
9,"Trengove, Jack",21y 356d,78 (20-2-56 26.92%),38 (0.49),←,
7,"Viney, Jack",19y 133d,12 (1-0-11 8.33%),2 (0.17),←,
4,"Watts, Jack",22y 151d,72 (18-2-52 26.39%),56 (0.78),←,
Totals,Totals,24y 62d,1640 (461-23-1156 28.11%),934 (0.57),,
C,"Craig, Neil",57y 225d,176 (93-0-83 52.84%),,10 (1-0-9 10.00%),
