Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",25y 157d,63 (18-2-43 30.16%),15 (0.24),49 (10-1-38 21.43%),15 (0.31)
19,"Betts, Eddie",21y 131d,60 (9-2-49 16.67%),64 (1.07),←,
18,"Bower, Paul",20y 87d,15 (0-0-15 0.00%),2 (0.13),←,
44,"Carrazzo, Andrew",24y 112d,66 (13-2-51 21.21%),17 (0.26),←,
28,"Cloke, Cameron",23y 107d,30 (11-0-19 36.67%),14 (0.47),9 (2-0-7 22.22%),3 (0.33)
25,"Fevola, Brendan",27y 76d,145 (46-2-97 32.41%),399 (2.75),←,
14,"Fisher, Brad",23y 362d,72 (17-1-54 24.31%),96 (1.33),←,
4,"Gibbs, Bryce",19y 21d,25 (4-0-21 16.00%),6 (0.24),←,
10,"Hadley, Richard",25y 7d,44 (22-2-20 52.27%),11 (0.25),3 (0-0-3 0.00%),1 (0.33)
22,"Hampson, Shaun",20y 15d,4 (0-0-4 0.00%),2 (0.50),←,
33,"Houlihan, Ryan",26y 75d,160 (47-2-111 30.00%),96 (0.60),←,
40,"Jamison, Michael",21y 299d,7 (0-0-7 0.00%),,←,
5,"Judd, Chris",24y 210d,137 (84-2-51 62.04%),140 (1.02),3 (0-0-3 0.00%),2 (0.67)
8,"Kreuzer, Matthew",18y 328d,1 (0-0-1 0.00%),2 (2.00),←,
3,"Murphy, Marc",20y 261d,38 (6-0-32 15.79%),21 (0.55),←,
36,"Pfeiffer, Darren",20y 190d,2 (0-0-2 0.00%),1 (0.50),←,
2,"Russell, Jordan",21y 151d,31 (4-1-26 14.52%),4 (0.13),←,
29,"Scotland, Heath",27y 259d,141 (44-1-96 31.56%),43 (0.30),88 (21-1-66 24.43%),31 (0.35)
6,"Simpson, Kade",23y 336d,68 (14-1-53 21.32%),38 (0.56),←,
24,"Stevens, Nick",28y 93d,195 (92-4-99 48.21%),114 (0.58),68 (18-2-48 27.94%),36 (0.53)
32,"Thornton, Bret",24y 142d,112 (25-1-86 22.77%),1 (0.01),←,
30,"Waite, Jarrad",25y 61d,88 (19-2-67 22.73%),100 (1.14),←,
Totals,Totals,23y 125d,1504 (475-25-1004 31.58%),1186 (0.79),,
C,"Ratten, Brett",36y 269d,9 (0-0-9 0.00%),,←,
