St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",21y 96d,26 (5-0-21 19.23%),3 (0.12),←,
21,"Beetham, Caydn",19y 168d,28 (4-0-24 14.29%),9 (0.32),←,
27,"Blake, Jason",20y 164d,24 (4-0-20 16.67%),5 (0.21),←,
11,"Callaghan, Craig",25y 170d,111 (30-0-81 27.03%),93 (0.84),16 (2-0-14 12.50%),24 (1.50)
19,"Davis, Chad",21y 86d,21 (3-1-17 16.67%),12 (0.57),←,
10,"Everitt, Peter",27y 115d,168 (70-2-96 42.26%),284 (1.69),←,
9,"Gehrig, Fraser",25y 176d,134 (65-1-68 48.88%),161 (1.20),19 (2-0-17 10.53%),2 (0.11)
25,"Hall, Barry",24y 199d,87 (33-1-53 38.51%),140 (1.61),←,
2,"Hamill, Aaron",24y 6d,113 (52-0-61 46.02%),143 (1.27),21 (3-0-18 14.29%),29 (1.38)
8,"Hudghton, Max",24y 358d,101 (39-1-61 39.11%),7 (0.07),←,
5,"Jones, Austinn",24y 332d,140 (56-1-83 40.36%),105 (0.75),←,
36,"Knowles, Brett",23y 105d,43 (10-0-33 23.26%),8 (0.19),←,
24,"Koschitzke, Justin",18y 340d,19 (2-0-17 10.53%),1 (0.05),←,
44,"Milne, Stephen",21y 171d,16 (2-0-14 12.50%),24 (1.50),←,
43,"Moyle, Brett",21y 148d,26 (4-0-22 15.38%),8 (0.31),←,
1,"Peckett, Justin",28y 325d,169 (69-1-99 41.12%),22 (0.13),←,
17,"Plapp, Justin",24y 65d,42 (12-0-30 28.57%),29 (0.69),24 (2-0-22 8.33%),7 (0.29)
26,"Powell, Robert",25y 160d,66 (31-0-35 46.97%),60 (0.91),10 (2-0-8 20.00%),7 (0.70)
12,"Riewoldt, Nick",18y 313d,5 (0-0-5 0.00%),2 (0.40),←,
4,"Thompson, Andrew",28y 309d,108 (43-1-64 40.28%),67 (0.62),←,
32,"Traianidis, Jason",26y 292d,62 (25-0-37 40.32%),36 (0.58),←,
20,"Young, Matthew",28y 343d,117 (53-1-63 45.73%),20 (0.17),96 (44-1-51 46.35%),14 (0.15)
Totals,Totals,23y 335d,1626 (612-10-1004 37.64%),1239 (0.76),,
C,"Thomas, Grant",43y 193d,6 (0-0-6 0.00%),,←,
