St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",20y 318d,25 (10-0-15 40.00%),8 (0.32),←,
20,"Armitage, David",28y 65d,149 (62-1-86 41.95%),88 (0.59),←,
15,"Billings, Jack",21y 2d,41 (13-0-28 31.71%),27 (0.66),←,
27,"Bruce, Josh",24y 73d,67 (20-1-46 30.60%),92 (1.37),53 (19-1-33 36.79%),89 (1.68)
24,"Dempster, Sean",32y 213d,221 (107-3-111 49.10%),21 (0.10),167 (72-3-92 44.01%),13 (0.08)
14,"Geary, Jarryn",28y 58d,140 (74-1-65 53.21%),23 (0.16),←,
19,"Gilbert, Sam",30y 1d,178 (100-5-73 57.58%),35 (0.20),←,
22,"Gresham, Jade",18y 362d,18 (10-0-8 55.56%),11 (0.61),←,
45,"Holmes, Jason",26y 297d,4 (1-1-2 37.50%),,←,
13,"Lonie, Jack",20y 7d,26 (8-0-18 30.77%),19 (0.73),←,
32,"McCartin, Paddy",20y 123d,17 (6-0-11 35.29%),17 (1.00),←,
36,"McKenzie, Daniel",20y 95d,15 (8-0-7 53.33%),,←,
28,"Membrey, Tim",22y 86d,29 (14-1-14 50.00%),51 (1.76),28 (13-1-14 48.21%),51 (1.82)
11,"Montagna, Leigh",32y 292d,270 (142-5-123 53.52%),150 (0.56),←,
16,"Newnes, Jack",23y 178d,90 (30-1-59 33.89%),24 (0.27),←,
12,"Riewoldt, Nick",33y 308d,318 (156-6-156 50.00%),680 (2.14),←,
17,"Roberton, Dylan",25y 60d,101 (44-0-57 43.56%),14 (0.14),64 (22-0-42 34.38%),9 (0.14)
6,"Ross, Sebastian",23y 105d,58 (19-1-38 33.62%),8 (0.14),←,
5,"Savage, Shane",25y 228d,110 (59-1-50 54.09%),53 (0.48),54 (18-1-35 34.26%),16 (0.30)
3,"Steven, Jack",26y 145d,133 (51-2-80 39.10%),87 (0.65),←,
44,"Weller, Maverick",24y 189d,89 (24-1-64 27.53%),42 (0.47),57 (18-1-38 32.46%),39 (0.68)
34,"Wright, Nathan",22y 186d,29 (12-0-17 41.38%),5 (0.17),←,
Totals,Totals,25y 21d,2128 (970-30-1128 45.58%),1455 (0.68),,
C,"Richardson, Alan",51y 95d,66 (21-1-44 32.58%),,65 (21-1-43 33.08%),
