Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",22y 109d,25 (8-2-15 36.00%),7 (0.28),←,
25,"Chaplin, Troy",27y 112d,150 (62-1-87 41.67%),11 (0.07),10 (7-0-3 70.00%),1 (0.10)
30,"Conca, Reece",20y 307d,40 (18-1-21 46.25%),7 (0.17),←,
9,"Cotchin, Trent",23y 69d,96 (42-2-52 44.79%),57 (0.59),←,
3,"Deledio, Brett",26y 58d,183 (71-5-107 40.16%),123 (0.67),←,
27,"Edwards, Aaron",29y 105d,84 (45-1-38 54.17%),125 (1.49),2 (2-0-0 100.00%),1 (0.50)
10,"Edwards, Shane",24y 233d,120 (43-5-72 37.92%),75 (0.63),←,
5,"Ellis, Brandon",19y 316d,30 (15-1-14 51.67%),6 (0.20),←,
41,"Foley, Nathan",27y 280d,125 (45-3-77 37.20%),34 (0.27),←,
6,"Grigg, Shaun",25y 57d,97 (43-2-52 45.36%),40 (0.41),54 (25-2-27 48.15%),30 (0.56)
14,"Houli, Bachar",25y 34d,81 (35-3-43 45.06%),20 (0.25),55 (25-2-28 47.27%),11 (0.20)
23,"Jackson, Daniel",27y 51d,134 (47-4-83 36.57%),42 (0.31),←,
28,"King, Jake",29y 81d,97 (36-4-57 39.18%),72 (0.74),←,
20,"Maric, Ivan",27y 162d,108 (59-1-48 55.09%),39 (0.36),31 (16-1-14 53.23%),11 (0.35)
4,"Martin, Dustin",21y 354d,74 (30-2-42 41.89%),83 (1.12),←,
38,"Morris, Steven",24y 166d,31 (16-1-14 53.23%),2 (0.06),←,
1,"Newman, Chris",31y 28d,224 (77-5-142 35.49%),38 (0.17),←,
18,"Rance, Alex",23y 249d,77 (27-2-48 36.36%),7 (0.09),←,
8,"Riewoldt, Jack",24y 227d,123 (47-4-72 39.84%),296 (2.41),←,
29,"Vickery, Ty",23y 15d,64 (25-2-37 40.63%),62 (0.97),←,
31,"Vlastuin, Nick",19y 57d,7 (4-0-3 57.14%),6 (0.86),←,
35,"White, Matt",26y 61d,95 (36-4-55 40.00%),46 (0.48),←,
Totals,Totals,24y 358d,2065 (831-55-1179 40.24%),1198 (0.58),,
C,"Hardwick, Damien",40y 301d,77 (31-2-44 41.56%),,←,
