St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 277d,52 (22-0-30 42.31%),26 (0.50),←,
15,"Billings, Jack",25y 291d,138 (54-1-83 39.49%),100 (0.72),←,
16,"Butler, Dan",25y 2d,76 (47-0-29 61.84%),93 (1.22),31 (16-0-15 51.61%),40 (1.29)
31,"Byrnes, Ryan",20y 33d,7 (4-0-3 57.14%),3 (0.43),←,
11,"Clark, Hunter",22y 71d,58 (24-1-33 42.24%),8 (0.14),←,
38,"Clavarino, Oscar",22y 14d,2 (1-0-1 50.00%),,←,
1,"Coffield, Nick",21y 225d,46 (19-1-26 42.39%),2 (0.04),←,
5,"Crouch, Brad",27y 142d,105 (52-0-53 49.52%),37 (0.35),10 (4-0-6 40.00%),3 (0.30)
7,"Dunstan, Luke",26y 127d,107 (39-2-66 37.38%),45 (0.42),←,
14,"Geary, Jarryn",32y 347d,207 (102-2-103 49.76%),34 (0.16),←,
22,"Higgins, Jack",22y 78d,55 (35-1-19 64.55%),46 (0.84),12 (5-0-7 41.67%),17 (1.42)
34,"Highmore, Tom",23y 101d,6 (2-0-4 33.33%),,←,
8,"Hill, Bradley",27y 331d,180 (110-0-70 61.11%),83 (0.46),31 (16-0-15 51.61%),4 (0.13)
20,"Howard, Dougal",25y 72d,76 (39-0-37 51.32%),15 (0.20),31 (16-0-15 51.61%),1 (0.03)
12,"King, Max",20y 333d,29 (14-0-15 48.28%),36 (1.24),←,
28,"Membrey, Tim",27y 10d,122 (54-2-66 45.08%),207 (1.70),121 (53-2-66 44.63%),207 (1.71)
6,"Ross, Sebastian",28y 29d,151 (56-2-93 37.75%),28 (0.19),←,
18,"Ryder, Paddy",33y 83d,263 (133-4-126 51.33%),182 (0.69),20 (12-0-8 60.00%),11 (0.55)
35,"Sinclair, Jack",26y 113d,110 (44-1-65 40.45%),41 (0.37),←,
9,"Steele, Jack",25y 174d,109 (45-1-63 41.74%),45 (0.41),92 (37-1-54 40.76%),36 (0.39)
29,"Webster, Jimmy",27y 342d,103 (36-1-66 35.44%),3 (0.03),←,
44,"Wilkie, Callum",25y 87d,53 (25-0-28 47.17%),,←,
32,"Wood, Mason",27y 265d,71 (34-0-37 47.89%),80 (1.13),6 (4-0-2 66.67%),4 (0.67)
Totals,Totals,25y 186d,2126 (991-19-1116 46.61%),1114 (0.52),,
C,"Ratten, Brett",49y 329d,157 (79-1-77 50.64%),,37 (19-0-18 51.35%),
