Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",21y 195d,41 (6-0-35 14.63%),28 (0.68),←,
10,"Ballard, Charlie",20y 32d,32 (4-0-28 12.50%),1 (0.03),←,
3,"Bowes, Jack",21y 210d,42 (8-0-34 19.05%),12 (0.29),←,
29,"Burgess, Chris",23y 271d,14 (3-0-11 21.43%),4 (0.29),←,
45,"Dawson, Jacob",19y 294d,9 (0-0-9 0.00%),1 (0.11),←,
12,"Day, Sam",26y 352d,120 (32-1-87 27.08%),85 (0.71),←,
8,"Fiorini, Brayden",22y 2d,47 (9-0-38 19.15%),16 (0.34),←,
46,"Graham, Caleb",18y 346d,3 (0-0-3 0.00%),,←,
1,"Hanley, Pearce",30y 282d,161 (44-0-117 27.33%),60 (0.37),32 (6-0-26 18.75%),2 (0.06)
5,"Harbrow, Jarrod",31y 37d,245 (84-2-159 34.69%),54 (0.22),175 (44-1-130 25.43%),33 (0.19)
34,"King, Ben",19y 48d,14 (0-0-14 0.00%),17 (1.21),←,
23,"Lemmens, Sean",24y 295d,87 (22-1-64 25.86%),21 (0.24),←,
41,"Lukosius, Jack",19y 15d,21 (3-0-18 14.29%),3 (0.14),←,
44,"Macpherson, Darcy",21y 299d,39 (6-0-33 15.38%),21 (0.54),←,
11,"Miller, Touk",23y 183d,100 (20-1-79 20.50%),28 (0.28),←,
31,"Murdoch, Jordan",27y 154d,122 (75-2-45 62.30%),74 (0.61),14 (3-0-11 21.43%),1 (0.07)
35,"Rischitelli, Michael",33y 228d,243 (80-3-160 33.54%),91 (0.37),132 (31-0-101 23.48%),44 (0.33)
6,"Sexton, Alex",25y 264d,119 (28-0-91 23.53%),110 (0.92),←,
24,"Swallow, David",26y 278d,139 (34-0-105 24.46%),68 (0.49),←,
14,"Weller, Lachie",23y 182d,86 (20-0-66 23.26%),23 (0.27),39 (6-0-33 15.38%),6 (0.15)
28,"Witts, Jarrod",26y 345d,102 (31-0-71 30.39%),25 (0.25),62 (13-0-49 20.97%),7 (0.11)
15,"Young, Aaron",26y 261d,100 (42-1-57 42.50%),83 (0.83),24 (4-0-20 16.67%),21 (0.88)
Totals,Totals,24y 125d,1886 (551-11-1324 29.22%),825 (0.44),,
C,"Dew, Stuart",40y 6d,44 (7-0-37 15.91%),,←,
