Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",30y 22d,246 (103-1-142 42.07%),159 (0.65),←,
7,"Brown, Nathan",30y 154d,203 (87-4-112 43.84%),326 (1.61),66 (23-1-42 35.61%),120 (1.82)
39,"Connors, Daniel",19y 295d,5 (2-0-3 40.00%),,←,
9,"Cotchin, Trent",18y 97d,8 (4-0-4 50.00%),8 (1.00),←,
3,"Deledio, Brett",21y 86d,77 (30-2-45 40.26%),56 (0.73),←,
10,"Edwards, Shane",19y 262d,25 (5-2-18 24.00%),22 (0.88),←,
41,"Foley, Nathan",22y 309d,64 (21-2-41 34.38%),16 (0.25),←,
34,"Hughes, Cleve",21y 180d,15 (6-0-9 40.00%),22 (1.47),←,
17,"Johnson, Kane",30y 120d,213 (89-2-122 42.25%),75 (0.35),109 (34-2-73 32.11%),31 (0.28)
16,"McGuane, Luke",21y 152d,25 (6-1-18 26.00%),,←,
13,"McMahon, Jordan",25y 47d,129 (51-4-74 41.09%),40 (0.31),15 (6-1-8 43.33%),3 (0.20)
40,"Moore, Kelvin",24y 110d,39 (8-1-30 21.79%),9 (0.23),←,
20,"Morton, Mitch",21y 167d,22 (10-1-11 47.73%),33 (1.50),10 (4-1-5 45.00%),22 (2.20)
1,"Newman, Chris",26y 56d,126 (40-2-84 32.54%),16 (0.13),←,
26,"Pattison, Adam",22y 130d,49 (19-2-28 40.82%),12 (0.24),←,
14,"Polo, Dean",21y 343d,29 (11-1-17 39.66%),7 (0.24),←,
8,"Riewoldt, Jack",19y 256d,19 (6-1-12 34.21%),19 (1.00),←,
25,"Schulz, Jay",23y 86d,61 (19-2-40 32.79%),52 (0.85),←,
5,"Simmonds, Troy",30y,172 (79-1-92 46.22%),119 (0.69),68 (27-1-40 40.44%),53 (0.78)
30,"Tambling, Richard",21y 305d,68 (27-2-39 41.18%),48 (0.71),←,
21,"Tuck, Shane",26y 202d,84 (30-2-52 36.90%),40 (0.48),←,
35,"White, Matt",21y 89d,31 (11-2-18 38.71%),9 (0.29),←,
Totals,Totals,23y 224d,1710 (664-35-1011 38.83%),1088 (0.64),,
C,"Wallace, Terry",49y 213d,229 (109-4-116 48.47%),,81 (30-2-49 38.27%),
