Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",24y 136d,88 (24-1-63 27.84%),71 (0.81),←,
15,"Anderson, Noah",21y 129d,50 (16-1-33 33.00%),9 (0.18),←,
10,"Ballard, Charlie",22y 338d,83 (23-1-59 28.31%),1 (0.01),←,
3,"Bowes, Jack",24y 151d,80 (20-1-59 25.63%),14 (0.17),←,
29,"Burgess, Chris",26y 212d,35 (9-0-26 25.71%),14 (0.40),←,
30,"Casboult, Levi",32y 103d,167 (54-1-112 32.63%),182 (1.09),13 (6-0-7 46.15%),26 (2.00)
1,"Chol, Mabior",25y 148d,45 (26-1-18 58.89%),54 (1.20),14 (7-0-7 50.00%),30 (2.14)
25,"Collins, Sam",28y 11d,73 (25-1-47 34.93%),,59 (22-1-36 38.14%),
5,"Davies, Alex",20y 100d,13 (6-0-7 46.15%),5 (0.38),←,
4,"Ellis, Brandon",28y 327d,224 (127-2-95 57.14%),75 (0.33),48 (18-1-29 38.54%),17 (0.35)
50,"Farrar, Jy",25y 201d,20 (9-0-11 45.00%),2 (0.10),←,
8,"Fiorini, Brayden",24y 308d,73 (17-1-55 23.97%),22 (0.30),←,
26,"Flanders, Sam",20y 337d,24 (7-1-16 31.25%),8 (0.33),←,
46,"Graham, Caleb",21y 287d,29 (7-0-22 24.14%),1 (0.03),←,
7,"Holman, Nick",27y 28d,85 (25-0-60 29.41%),45 (0.53),76 (24-0-52 31.58%),45 (0.59)
23,"Lemmens, Sean",27y 236d,126 (35-2-89 28.57%),25 (0.20),←,
17,"Markov, Oleg",26y 49d,47 (21-0-26 44.68%),5 (0.11),24 (9-0-15 37.50%),2 (0.08)
11,"Miller, Touk",26y 124d,152 (39-2-111 26.32%),45 (0.30),←,
22,"Rankine, Izak",22y 64d,42 (15-1-26 36.90%),46 (1.10),←,
41,"Rosas, Malcolm",20y 364d,13 (6-0-7 46.15%),10 (0.77),←,
18,"Rowell, Matt",20y 360d,31 (13-0-18 41.94%),9 (0.29),←,
24,"Swallow, David",29y 219d,189 (52-1-136 27.78%),83 (0.44),←,
28,"Witts, Jarrod",29y 286d,136 (44-1-91 32.72%),27 (0.20),96 (26-1-69 27.60%),9 (0.09)
Totals,Totals,25y 54d,1825 (620-18-1187 33.97%),753 (0.41),,
C,"Dew, Stuart",42y 312d,97 (26-1-70 27.32%),,←,
