Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 186d,19 (8-0-11 42.11%),2 (0.11),←,
21,"Austin, Mark",20y 122d,11 (3-0-8 27.27%),1 (0.09),←,
31,"Bannister, Jordan",26y 238d,67 (20-2-45 31.34%),17 (0.25),53 (12-1-40 23.58%),17 (0.32)
19,"Betts, Eddie",22y 212d,88 (23-2-63 27.27%),115 (1.31),←,
18,"Bower, Paul",21y 168d,37 (11-0-26 29.73%),2 (0.05),←,
15,"Browne, Steven",20y 145d,19 (9-0-10 47.37%),5 (0.26),←,
44,"Carrazzo, Andrew",25y 193d,89 (25-2-62 29.21%),24 (0.27),←,
25,"Fevola, Brendan",28y 157d,177 (62-2-113 35.59%),529 (2.99),←,
14,"Fisher, Brad",25y 78d,94 (29-1-64 31.38%),122 (1.30),←,
4,"Gibbs, Bryce",20y 103d,56 (19-0-37 33.93%),23 (0.41),←,
16,"Grigg, Shaun",21y 68d,30 (11-0-19 36.67%),6 (0.20),←,
22,"Hampson, Shaun",21y 97d,19 (8-0-11 42.11%),4 (0.21),←,
33,"Houlihan, Ryan",27y 156d,172 (53-2-117 31.40%),108 (0.63),←,
40,"Jamison, Michael",23y 15d,32 (13-0-19 40.63%),,←,
45,"Joseph, Aaron",19y 357d,13 (6-0-7 46.15%),1 (0.08),←,
5,"Judd, Chris",25y 291d,168 (99-2-67 59.52%),162 (0.96),34 (15-0-19 44.12%),24 (0.71)
8,"Kreuzer, Matthew",20y 44d,33 (16-0-17 48.48%),19 (0.58),←,
3,"Murphy, Marc",21y 342d,70 (22-0-48 31.43%),48 (0.69),←,
17,"OhAilpin, Setanta",26y 100d,52 (15-1-36 29.81%),23 (0.44),←,
29,"Scotland, Heath",28y 340d,168 (59-1-108 35.42%),54 (0.32),115 (36-1-78 31.74%),42 (0.37)
6,"Simpson, Kade",25y 52d,100 (30-1-69 30.50%),54 (0.54),←,
24,"Stevens, Nick",29y 174d,225 (106-4-115 48.00%),131 (0.58),98 (32-2-64 33.67%),53 (0.54)
Totals,Totals,23y 298d,1739 (647-20-1072 37.21%),1450 (0.83),,
C,"Ratten, Brett",37y 350d,41 (16-0-25 39.02%),,←,
