Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",30y 339d,107 (46-1-60 43.46%),4 (0.04),←,
16,"Begley, Josh",19y 296d,8 (4-0-4 50.00%),8 (1.00),←,
2,"Bellchambers, Tom",28y 290d,98 (41-2-55 42.86%),65 (0.66),←,
6,"Daniher, Joe",24y 52d,98 (37-1-60 38.27%),180 (1.84),←,
9,"Goddard, Brendon",32y 340d,317 (173-4-140 55.21%),159 (0.50),112 (47-1-64 42.41%),55 (0.49)
15,"Green, Josh",25y 244d,103 (40-0-63 38.83%),131 (1.27),22 (11-0-11 50.00%),24 (1.09)
35,"Guelfi, Matt",20y 254d,2 (1-0-1 50.00%),,←,
36,"Hartley, Michael",24y 322d,41 (16-0-25 39.02%),1 (0.02),←,
21,"Heppell, Dyson",25y 346d,134 (64-2-68 48.51%),47 (0.35),←,
26,"Hooker, Cale",29y 194d,158 (71-2-85 45.57%),75 (0.47),←,
18,"Hurley, Michael",27y 328d,145 (67-3-75 47.24%),108 (0.74),←,
43,"McDonald-Tipungwuti, Anthony",25y 3d,49 (17-0-32 34.69%),46 (0.94),←,
1,"McGrath, Andrew",19y 327d,26 (13-0-13 50.00%),2 (0.08),←,
20,"Merrett, Jackson",25y 57d,55 (24-0-31 43.64%),23 (0.42),←,
7,"Merrett, Zach",22y 204d,86 (33-1-52 38.95%),32 (0.37),←,
23,"Myers, David",28y 299d,103 (53-0-50 51.46%),31 (0.30),←,
3,"Parish, Darcy",20y 274d,45 (15-0-30 33.33%),14 (0.31),←,
42,"Saad, Adam",23y 276d,53 (15-1-37 29.25%),3 (0.06),5 (2-0-3 40.00%),
5,"Smith, Devon",24y 340d,114 (40-2-72 35.96%),102 (0.89),5 (2-0-3 40.00%),2 (0.40)
17,"Stewart, James",24y 52d,39 (19-0-20 48.72%),51 (1.31),21 (11-0-10 52.38%),33 (1.57)
25,"Stringer, Jake",24y,94 (50-0-44 53.19%),167 (1.78),5 (2-0-3 40.00%),7 (1.40)
11,"Zaharakis, David",28y 63d,175 (78-2-95 45.14%),112 (0.64),←,
Totals,Totals,25y 140d,2050 (917-21-1112 44.73%),1361 (0.66),,
C,"Worsfold, John",49y 212d,331 (166-2-163 50.45%),,50 (17-0-33 34.00%),
