Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
10,"Ashcroft, Marcus",28y 182d,225 (87-4-134 39.56%),127 (0.56),73 (34-2-37 47.95%),43 (0.59)
20,"Black, Simon",20y 357d,34 (20-0-14 58.82%),24 (0.71),←,
26,"Bolton, Craig",19y 299d,3 (1-0-2 33.33%),2 (0.67),←,
36,"Bradshaw, Daniel",21y 125d,38 (15-1-22 40.79%),67 (1.76),35 (12-1-22 35.71%),67 (1.91)
30,"Carey, Stefan",24y 60d,48 (26-1-21 55.21%),23 (0.48),3 (1-0-2 33.33%),1 (0.33)
32,"Hart, Shaun",28y 313d,165 (68-2-95 41.82%),124 (0.75),63 (31-1-31 50.00%),43 (0.68)
31,"Heuskes, Adam",24y 5d,114 (60-2-52 53.51%),9 (0.08),28 (19-0-9 67.86%),2 (0.07)
41,"Kennedy, Matthew",30y 50d,174 (67-2-105 39.08%),29 (0.17),61 (28-1-32 46.72%),4 (0.07)
44,"Lappin, Nigel",23y 278d,130 (66-3-61 51.92%),90 (0.69),69 (34-2-33 50.72%),50 (0.72)
15,"Lawrence, Steven",23y 311d,67 (31-2-34 47.76%),40 (0.60),54 (25-2-27 48.15%),39 (0.72)
23,"Leppitsch, Justin",24y 176d,110 (54-3-53 50.45%),150 (1.36),66 (32-2-32 50.00%),92 (1.39)
11,"Lynch, Alastair",31y 280d,206 (88-2-116 43.20%),319 (1.55),54 (27-2-25 51.85%),57 (1.06)
17,"Martin, Michael",23y 29d,50 (27-1-22 55.00%),18 (0.36),2 (1-0-1 50.00%),
43,"McDonald, Beau",20y 143d,9 (5-0-4 55.56%),1 (0.11),←,
4,"McRae, Craig",26y 185d,99 (52-2-45 53.54%),131 (1.32),60 (31-2-27 53.33%),75 (1.25)
7,"Molloy, Jarrod",23y 318d,99 (33-1-65 33.84%),135 (1.36),40 (25-1-14 63.75%),81 (2.03)
6,"Power, Luke",20y 77d,28 (16-0-12 57.14%),23 (0.82),←,
29,"Rusca, Shannon",19y 218d,1 (0-0-1 0.00%),,←,
22,"Scott, Chris",23y 327d,108 (55-2-51 51.85%),45 (0.42),53 (28-1-24 53.77%),22 (0.42)
13,"Voss, Brett",22y 32d,24 (12-1-11 52.08%),6 (0.25),←,
3,"Voss, Michael",24y 262d,131 (66-1-64 50.76%),109 (0.83),52 (28-0-24 53.85%),37 (0.71)
33,"White, Darryl",26y 287d,159 (72-4-83 46.54%),142 (0.89),69 (33-2-34 49.28%),36 (0.52)
Totals,Totals,24y 80d,2022 (921-34-1067 45.55%),1614 (0.80),,
C,"Matthews, Leigh",48y 24d,252 (144-5-103 58.13%),,28 (19-0-9 67.86%),
