Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
21,"Bell, Daniel",22y 345d,46 (20-1-25 44.57%),1 (0.02),←,
32,"Bruce, Cameron",28y 175d,163 (78-1-84 48.16%),182 (1.12),←,
1,"Buckley, Simon",20y 340d,7 (1-0-6 14.29%),1 (0.14),←,
41,"Carroll, Nathan",27y 155d,63 (23-1-39 37.30%),1 (0.02),←,
36,"Davey, Aaron",24y 287d,83 (42-1-40 51.20%),119 (1.43),←,
20,"Garland, Colin",19y 330d,3 (0-0-3 0.00%),,←,
18,"Green, Brad",27y 10d,167 (81-1-85 48.80%),209 (1.25),←,
11,"Johnson, Paul",23y 271d,28 (9-0-19 32.14%),4 (0.14),27 (8-0-19 29.63%),4 (0.15)
2,"Jones, Nathan",20y 63d,30 (8-1-21 28.33%),12 (0.40),←,
23,"McDonald, James",31y 170d,199 (92-1-106 46.48%),48 (0.24),←,
5,"McLean, Brock",22y 12d,62 (31-1-30 50.81%),29 (0.47),←,
7,"Miller, Brad",24y 261d,92 (38-1-53 41.85%),34 (0.37),←,
22,"Moloney, Brent",24y 55d,62 (28-1-33 45.97%),14 (0.23),39 (16-0-23 41.03%),8 (0.21)
10,"Morton, Cale",18y 65d,1 (0-0-1 0.00%),,←,
9,"Neitz, David",33y 61d,302 (140-0-162 46.36%),628 (2.08),←,
29,"Newton, Michael",20y 331d,11 (3-0-8 27.27%),15 (1.36),←,
15,"Petterd, Ricky",19y 243d,10 (3-0-7 30.00%),6 (0.60),←,
24,"Robertson, Russell",29y 120d,206 (101-1-104 49.27%),382 (1.85),←,
28,"Weetra, Isaac",19y 25d,1 (0-0-1 0.00%),,←,
31,"Wheatley, Paul",26y 346d,114 (57-0-57 50.00%),31 (0.27),←,
34,"White, Jeff",31y 33d,254 (120-1-133 47.44%),106 (0.42),222 (107-1-114 48.42%),88 (0.40)
13,"Yze, Adem",30y 184d,266 (120-1-145 45.30%),229 (0.86),←,
Totals,Totals,24y 309d,2170 (995-13-1162 45.85%),2051 (0.95),,
C,"Bailey, Dean",41y 65d,1 (0-0-1 0.00%),,←,
