Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
26,"Baldwin, Kaine",20y 348d,5 (1-0-4 20.00%),2 (0.40),←,
6,"Caldwell, Jye",22y 227d,43 (14-0-29 32.56%),12 (0.28),32 (11-0-21 34.38%),11 (0.34)
42,"DAmbrosio, Massimo",19y 342d,12 (5-0-7 41.67%),4 (0.33),←,
33,"Davey, Alwyn",19y 76d,7 (3-0-4 42.86%),3 (0.43),←,
2,"Draper, Sam",24y 227d,52 (17-0-35 32.69%),23 (0.44),←,
22,"Durham, Sam",21y 308d,35 (14-0-21 40.00%),7 (0.20),←,
21,"Heppell, Dyson",30y 364d,221 (103-2-116 47.06%),67 (0.30),←,
19,"Hind, Nick",28y 267d,69 (28-0-41 40.58%),25 (0.36),48 (19-0-29 39.58%),8 (0.17)
8,"Hobbs, Ben",19y 239d,21 (6-0-15 28.57%),10 (0.48),←,
4,"Langford, Kyle",26y 163d,116 (47-1-68 40.95%),93 (0.80),←,
37,"Martin, Nic",22y 40d,30 (11-0-19 36.67%),26 (0.87),←,
43,"McDonald-Tipungwuti, Anthony",30y 21d,130 (55-1-74 42.69%),157 (1.21),←,
1,"McGrath, Andrew",24y 345d,120 (56-1-63 47.08%),19 (0.16),←,
47,"Menzie, Jye",20y 197d,10 (5-0-5 50.00%),9 (0.90),←,
7,"Merrett, Zach",27y 222d,192 (81-2-109 42.71%),58 (0.30),←,
16,"Perkins, Archie",21y 48d,48 (19-0-29 39.58%),37 (0.77),←,
34,"Phillips, Andrew",31y 314d,70 (22-0-48 31.43%),26 (0.37),29 (16-0-13 55.17%),11 (0.38)
27,"Redman, Mason",25y 260d,89 (39-1-49 44.38%),15 (0.17),←,
12,"Setterfield, Will",25y 97d,66 (26-0-40 39.39%),14 (0.21),9 (4-0-5 44.44%),2 (0.22)
9,"Shiel, Dylan",30y 65d,208 (88-4-116 43.27%),89 (0.43),73 (29-1-43 40.41%),25 (0.34)
25,"Stringer, Jake",29y 18d,179 (88-0-91 49.16%),318 (1.78),90 (40-0-50 44.44%),158 (1.76)
10,"Weideman, Sam",25y 321d,66 (36-0-30 54.55%),73 (1.11),7 (2-0-5 28.57%),11 (1.57)
30,"Zerk-Thatcher, Brandon",24y 261d,37 (17-1-19 47.30%),,←,
Totals,Totals,24y 350d,1826 (781-13-1032 42.77%),1087 (0.60),,
C,"Scott, Brad",47y 10d,220 (110-0-110 50.00%),,9 (4-0-5 44.44%),
