Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
13,"Cox, Nik",19y 184d,17 (8-0-9 47.06%),8 (0.47),←,
12,"Cutler, Tom",26y 148d,81 (24-1-56 30.25%),34 (0.42),15 (6-1-8 43.33%),2 (0.13)
2,"Draper, Sam",22y 293d,15 (3-0-12 20.00%),2 (0.13),←,
42,"Durham, Sam",20y 9d,1 (1-0-0 100.00%),,←,
8,"Gleeson, Martin",26y 327d,94 (33-2-59 36.17%),5 (0.05),←,
35,"Guelfi, Matt",23y 338d,58 (30-1-27 52.59%),11 (0.19),←,
33,"Ham, Brayden",22y 84d,32 (14-0-18 43.75%),9 (0.28),←,
21,"Heppell, Dyson",29y 65d,186 (90-2-94 48.92%),62 (0.33),←,
19,"Hind, Nick",26y 333d,38 (17-0-21 44.74%),19 (0.50),17 (8-0-9 47.06%),2 (0.12)
26,"Hooker, Cale",32y 278d,218 (103-2-113 47.71%),121 (0.56),←,
15,"Laverde, Jayden",25y 97d,63 (28-0-35 44.44%),37 (0.59),←,
43,"McDonald-Tipungwuti, Anthony",28y 87d,123 (53-1-69 43.50%),151 (1.23),←,
7,"Merrett, Zach",25y 288d,159 (68-2-89 43.40%),48 (0.30),←,
3,"Parish, Darcy",23y 358d,110 (46-1-63 42.27%),44 (0.40),←,
16,"Perkins, Archie",19y 114d,15 (8-0-7 53.33%),6 (0.40),←,
27,"Redman, Mason",23y 326d,54 (26-1-27 49.07%),6 (0.11),←,
14,"Ridley, Jordan",22y 271d,42 (18-1-23 44.05%),,←,
5,"Smith, Devon",28y 59d,168 (64-3-101 38.99%),135 (0.80),59 (26-1-32 44.92%),35 (0.59)
40,"Snelling, Will",23y 346d,36 (16-1-19 45.83%),22 (0.61),35 (15-1-19 44.29%),21 (0.60)
17,"Stewart, James",27y 136d,66 (28-1-37 43.18%),66 (1.00),48 (20-1-27 42.71%),48 (1.00)
25,"Stringer, Jake",27y 84d,151 (78-0-73 51.66%),267 (1.77),62 (30-0-32 48.39%),107 (1.73)
45,"Waterman, Alec",24y 333d,10 (5-0-5 50.00%),10 (1.00),←,
20,"Wright, Peter",24y 313d,81 (20-0-61 24.69%),101 (1.25),15 (7-0-8 46.67%),16 (1.07)
Totals,Totals,25y 21d,1818 (781-19-1018 42.96%),1164 (0.64),,
C,"Rutten, Ben",38y 51d,17 (8-0-9 47.06%),,←,
