Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",24y 340d,121 (49-1-71 40.91%),66 (0.55),←,
5,"Broadbent, Matthew",22y 340d,69 (22-1-46 32.61%),36 (0.52),←,
27,"Carlile, Alipate",26y 68d,124 (48-1-75 39.11%),5 (0.04),←,
18,"Cornes, Kane",30y 183d,259 (129-2-128 50.19%),89 (0.34),←,
7,"Ebert, Brad",23y 96d,112 (41-1-70 37.05%),54 (0.48),36 (13-1-22 37.50%),21 (0.58)
9,"Gray, Robbie",25y 99d,81 (30-0-51 37.04%),112 (1.38),←,
8,"Hartlett, Hamish",22y 327d,60 (20-1-39 34.17%),30 (0.50),←,
36,"Hombsch, Jack",20y 122d,14 (3-0-11 21.43%),,5 (3-0-2 60.00%),
42,"Jonas, Tom",22y 179d,27 (10-1-16 38.89%),,←,
23,"Lobbe, Matthew",24y 145d,33 (12-0-21 36.36%),7 (0.21),←,
44,"Logan, Tom",28y 5d,110 (35-1-74 32.27%),25 (0.23),107 (35-1-71 33.18%),25 (0.23)
6,"Monfries, Angus",26y 169d,164 (66-3-95 41.16%),187 (1.14),14 (8-0-6 57.14%),22 (1.57)
26,"Moore, Andrew",22y 38d,31 (12-0-19 38.71%),10 (0.32),←,
32,"Neade, Jake",19y 39d,13 (8-0-5 61.54%),8 (0.62),←,
13,"OShea, Cameron",21y 116d,36 (12-0-24 33.33%),7 (0.19),←,
29,"Pittard, Jasper",22y 97d,21 (9-0-12 42.86%),3 (0.14),←,
28,"Schulz, Jay",28y 80d,132 (47-3-82 36.74%),192 (1.45),61 (23-1-37 38.52%),134 (2.20)
14,"Stewart, Paul",25y 362d,73 (26-0-47 35.62%),29 (0.40),←,
12,"Trengove, Jackson",22y 247d,68 (20-1-47 30.15%),7 (0.10),←,
39,"Westhoff, Justin",26y 279d,125 (49-1-75 39.60%),164 (1.31),←,
16,"Wines, Ollie",18y 273d,14 (8-0-6 57.14%),5 (0.36),←,
20,"Wingard, Chad",19y 343d,33 (13-1-19 40.91%),35 (1.06),←,
Totals,Totals,23y 312d,1720 (669-18-1033 38.90%),1071 (0.62),,
C,"Hinkley, Ken",46y 280d,13 (8-0-5 61.54%),,←,
