Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
25,"Chaplin, Troy",27y 56d,144 (58-1-85 40.63%),10 (0.07),4 (3-0-1 75.00%),
30,"Conca, Reece",20y 251d,39 (17-1-21 44.87%),7 (0.18),←,
9,"Cotchin, Trent",23y 13d,90 (39-2-49 44.44%),55 (0.61),←,
3,"Deledio, Brett",26y 2d,176 (67-5-104 39.49%),122 (0.69),←,
10,"Edwards, Shane",24y 177d,113 (39-5-69 36.73%),71 (0.63),←,
5,"Ellis, Brandon",19y 260d,25 (12-1-12 50.00%),2 (0.08),←,
6,"Grigg, Shaun",25y 1d,90 (39-2-49 44.44%),34 (0.38),47 (21-2-24 46.81%),24 (0.51)
2,"Grimes, Dylan",21y 278d,20 (9-0-11 45.00%),,←,
14,"Houli, Bachar",24y 343d,74 (31-3-40 43.92%),20 (0.27),48 (21-2-25 45.83%),11 (0.23)
23,"Jackson, Daniel",26y 360d,127 (43-4-80 35.43%),41 (0.32),←,
28,"King, Jake",29y 25d,91 (32-4-55 37.36%),60 (0.66),←,
15,"Knights, Chris",26y 207d,98 (53-0-45 54.08%),69 (0.70),2 (1-0-1 50.00%),1 (0.50)
20,"Maric, Ivan",27y 106d,102 (56-1-45 55.39%),38 (0.37),25 (13-1-11 54.00%),10 (0.40)
4,"Martin, Dustin",21y 298d,67 (26-2-39 40.30%),70 (1.04),←,
16,"McGuane, Luke",26y 67d,97 (32-4-61 35.05%),28 (0.29),←,
38,"Morris, Steven",24y 110d,25 (12-1-12 50.00%),1 (0.04),←,
1,"Newman, Chris",30y 337d,218 (74-5-139 35.09%),33 (0.15),←,
13,"Petterd, Ricky",24y 270d,57 (16-1-40 28.95%),55 (0.96),3 (2-0-1 66.67%),
18,"Rance, Alex",23y 193d,70 (23-2-45 34.29%),7 (0.10),←,
8,"Riewoldt, Jack",24y 171d,116 (43-4-69 38.79%),277 (2.39),←,
21,"Tuck, Shane",31y 117d,166 (63-4-99 39.16%),70 (0.42),←,
29,"Vickery, Ty",22y 324d,58 (22-2-34 39.66%),57 (0.98),←,
Totals,Totals,25y 47d,2063 (806-54-1203 39.07%),1127 (0.55),,
C,"Hardwick, Damien",40y 245d,70 (27-2-41 40.00%),,←,
