North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",24y 21d,46 (9-1-36 20.65%),8 (0.17),←,
5,"Daniel, Caleb",29y 34d,213 (109-1-103 51.41%),49 (0.23),21 (4-1-16 21.43%),
28,"Darling, Jack",33y 58d,318 (161-2-155 50.94%),554 (1.74),20 (4-1-15 22.50%),22 (1.10)
9,"Davies-Uniacke, Luke",26y 63d,128 (25-2-101 20.31%),47 (0.37),←,
7,"Duursma, Zane",19y 347d,23 (2-1-20 10.87%),13 (0.57),←,
17,"Hardeman, Riley",20y 164d,20 (3-1-16 17.50%),,←,
37,"Harvey, Cooper",21y 29d,8 (0-0-8 0.00%),10 (1.25),←,
41,"Konstanty, Jacob",20y 274d,21 (4-1-16 21.43%),10 (0.48),←,
19,"Logue, Griffin",27y 119d,95 (32-1-62 34.21%),10 (0.11),31 (4-0-27 12.90%),1 (0.03)
10,"McKercher, Colby",20y 120d,37 (6-1-30 17.57%),12 (0.32),←,
2,"OSullivan, Finn",19y 72d,20 (4-1-15 22.50%),1 (0.05),←,
26,"Parker, Luke",32y 289d,313 (184-3-126 59.27%),224 (0.72),20 (4-1-15 22.50%),11 (0.55)
23,"Payne, Geordie",19y 277d,1 (0-0-1 0.00%),1 (1.00),←,
32,"Pink, Toby",26y 364d,30 (7-1-22 25.00%),7 (0.23),←,
24,"Powell, Tom",23y 161d,89 (13-2-74 15.73%),29 (0.33),←,
8,"Scott, Bailey",25y 32d,111 (14-2-95 13.51%),34 (0.31),←,
3,"Sheezel, Harry",20y 301d,65 (10-1-54 16.15%),23 (0.35),←,
15,"Stephens, Dylan",24y 214d,79 (31-1-47 39.87%),15 (0.19),36 (6-1-29 18.06%),4 (0.11)
43,"Teakle, Brynn",25y 298d,21 (7-0-14 33.33%),11 (0.52),15 (2-0-13 13.33%),10 (0.67)
47,"Trembath, Cooper",19y 297d,1 (0-0-1 0.00%),3 (3.00),←,
6,"Wardlaw, George",21y 60d,37 (4-1-32 12.16%),12 (0.32),←,
38,"Xerri, Tristan",26y 148d,74 (13-2-59 18.92%),25 (0.34),←,
44,"Zurhaar, Cameron",27y 80d,142 (31-2-109 22.54%),199 (1.40),←,
Totals,Totals,24y 55d,1892 (669-27-1196 35.36%),1297 (0.69),,
C,"Clarkson, Alastair",57y 105d,447 (238-5-204 53.80%),,57 (10-1-46 18.42%),
