Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 310d,117 (51-2-64 44.44%),37 (0.32),42 (22-1-19 53.57%),8 (0.19)
11,"Aish, James",26y 278d,140 (62-1-77 44.64%),29 (0.21),58 (29-1-28 50.86%),6 (0.10)
41,"Banfield, Bailey",24y 168d,58 (27-1-30 47.41%),31 (0.53),←,
8,"Brayshaw, Andrew",22y 278d,97 (44-1-52 45.88%),29 (0.30),←,
17,"Brodie, Will",23y 355d,46 (17-1-28 38.04%),8 (0.17),21 (14-1-6 69.05%),5 (0.24)
27,"Chapman, Heath",20y 194d,20 (12-1-7 62.50%),1 (0.05),←,
6,"Clark, Jordan",21y 301d,53 (35-1-17 66.98%),17 (0.32),21 (14-1-6 69.05%),2 (0.10)
36,"Cox, Brennan",24y,79 (35-1-43 44.94%),28 (0.35),←,
4,"Darcy, Sean",24y 62d,80 (35-1-44 44.38%),34 (0.43),←,
32,"Frederick, Michael",22y 88d,36 (21-1-14 59.72%),35 (0.97),←,
37,"Lobb, Rory",29y 185d,138 (75-2-61 55.07%),141 (1.02),64 (33-0-31 51.56%),77 (1.20)
2,"Logue, Griffin",24y 122d,62 (27-1-34 44.35%),6 (0.10),←,
16,"Mundy, David",37y 24d,373 (190-2-181 51.21%),159 (0.43),←,
30,"ODriscoll, Nathan",20y 88d,9 (8-0-1 88.89%),7 (0.78),←,
25,"Pearce, Alex",27y 65d,81 (38-1-42 47.53%),3 (0.04),←,
13,"Ryan, Luke",26y 188d,106 (49-1-56 46.70%),3 (0.03),←,
5,"Schultz, Lachie",24y 256d,64 (31-1-32 49.22%),65 (1.02),←,
3,"Serong, Caleb",21y 185d,55 (29-1-25 53.64%),13 (0.24),←,
39,"Switkowski, Sam",25y 266d,43 (22-0-21 51.16%),27 (0.63),←,
18,"Tucker, Darcy",25y 202d,107 (41-0-66 38.32%),35 (0.33),←,
31,"Walker, Brandon",19y 300d,28 (18-1-9 66.07%),1 (0.04),←,
10,"Walters, Michael",31y 218d,199 (100-2-97 50.75%),307 (1.54),←,
26,"Young, Hayden",21y 124d,32 (17-1-14 54.69%),1 (0.03),←,
Totals,Totals,24y 328d,2023 (984-24-1015 48.64%),1017 (0.50),,
C,"Longmuir, Justin",41y 204d,58 (29-1-28 50.86%),,←,
