North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 130d,91 (37-0-54 40.66%),31 (0.34),81 (30-0-51 37.04%),27 (0.33)
4,"Corr, Aidan",28y 26d,112 (48-3-61 44.20%),2 (0.02),14 (1-0-13 7.14%),
25,"Curtis, Paul",19y 100d,8 (0-0-8 0.00%),4 (0.50),←,
9,"Davies-Uniacke, Luke",23y 4d,62 (15-1-46 25.00%),17 (0.27),←,
22,"Goldstein, Todd",33y 346d,286 (127-2-157 44.76%),148 (0.52),←,
18,"Greenwood, Hugh",30y 98d,95 (41-2-52 44.21%),47 (0.49),12 (1-0-11 8.33%),2 (0.17)
43,"Hall, Aaron",31y 215d,150 (42-2-106 28.67%),93 (0.62),47 (9-1-37 20.21%),17 (0.36)
37,"Hayden, Kyron",23y 5d,17 (3-0-14 17.65%),,←,
6,"Horne-Francis, Jason",18y 356d,12 (1-0-11 8.33%),3 (0.25),←,
20,"Larkey, Nick",24y 6d,63 (16-1-46 26.19%),104 (1.65),←,
35,"Lazzaro, Charlie",20y 79d,16 (3-0-13 18.75%),3 (0.19),←,
11,"McDonald, Luke",27y 123d,150 (64-0-86 42.67%),17 (0.11),←,
39,"Perez, Flynn",20y 291d,13 (0-0-13 0.00%),,←,
24,"Powell, Tom",20y 102d,22 (2-1-19 11.36%),7 (0.32),←,
8,"Scott, Bailey",21y 338d,47 (5-1-41 11.70%),19 (0.40),←,
12,"Simpkin, Jy",24y 99d,107 (33-1-73 31.31%),41 (0.38),←,
2,"Stephenson, Jaidyn",23y 148d,81 (37-1-43 46.30%),94 (1.16),27 (3-1-23 12.96%),18 (0.67)
5,"Taylor, Curtis",22y 67d,43 (8-1-34 19.77%),16 (0.37),←,
28,"Turner, Kayne",26y 163d,114 (46-1-67 40.79%),58 (0.51),←,
19,"Walker, Josh",29y 212d,135 (45-2-88 34.07%),75 (0.56),50 (8-1-41 17.00%),6 (0.12)
38,"Xerri, Tristan",23y 89d,22 (4-1-17 20.45%),8 (0.36),←,
17,"Young, Lachie",23y 67d,36 (7-1-28 20.83%),1 (0.03),28 (3-1-24 12.50%),
7,"Ziebell, Jack",31y 104d,252 (109-1-142 43.45%),175 (0.69),←,
Totals,Totals,24y 360d,1934 (693-22-1219 35.83%),963 (0.50),,
C,"Noble, David",55y 28d,35 (5-1-29 15.71%),,←,
