North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 192d,99 (38-0-61 38.38%),32 (0.32),89 (31-0-58 34.83%),28 (0.31)
34,"Archer, Jackson",19y 216d,3 (0-0-3 0.00%),,←,
21,"Coleman-Jones, Callum",23y 61d,19 (5-1-13 28.95%),16 (0.84),10 (1-0-9 10.00%),5 (0.50)
4,"Corr, Aidan",28y 88d,119 (49-3-67 42.44%),2 (0.02),21 (2-0-19 9.52%),
10,"Cunnington, Ben",31y 44d,228 (114-1-113 50.22%),95 (0.42),←,
25,"Curtis, Paul",19y 162d,15 (1-0-14 6.67%),12 (0.80),←,
9,"Davies-Uniacke, Luke",23y 66d,70 (16-1-53 23.57%),21 (0.30),←,
42,"Dawson, Kallan",24y 22d,3 (0-0-3 0.00%),,←,
22,"Goldstein, Todd",34y 43d,294 (128-2-164 43.88%),153 (0.52),←,
18,"Greenwood, Hugh",30y 160d,103 (42-2-59 41.75%),47 (0.46),20 (2-0-18 10.00%),2 (0.10)
43,"Hall, Aaron",31y 277d,155 (42-2-111 27.74%),94 (0.61),52 (9-1-42 18.27%),18 (0.35)
20,"Larkey, Nick",24y 68d,70 (17-1-52 25.00%),119 (1.70),←,
35,"Lazzaro, Charlie",20y 141d,23 (4-0-19 17.39%),3 (0.13),←,
11,"McDonald, Luke",27y 185d,158 (65-0-93 41.14%),17 (0.11),←,
23,"McKay, Ben",24y 232d,51 (7-1-43 14.71%),1 (0.02),←,
24,"Powell, Tom",20y 164d,30 (3-1-26 11.67%),9 (0.30),←,
8,"Scott, Bailey",22y 35d,54 (6-1-47 12.04%),21 (0.39),←,
12,"Simpkin, Jy",24y 161d,115 (34-1-80 30.00%),42 (0.37),←,
2,"Stephenson, Jaidyn",23y 210d,89 (38-1-50 43.26%),96 (1.08),35 (4-1-30 12.86%),20 (0.57)
5,"Taylor, Curtis",22y 129d,51 (9-1-41 18.63%),20 (0.39),←,
17,"Young, Lachie",23y 129d,42 (8-1-33 20.24%),2 (0.05),34 (4-1-29 13.24%),1 (0.03)
7,"Ziebell, Jack",31y 166d,258 (110-1-147 42.83%),182 (0.71),←,
44,"Zurhaar, Cameron",24y 83d,82 (22-1-59 27.44%),113 (1.38),←,
Totals,Totals,25y 116d,2131 (758-22-1351 35.57%),1097 (0.51),,
C,"Adams, Leigh",34y 129d,5 (1-0-4 20.00%),,←,
