Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
25,"Chaplin, Troy",27y 183d,160 (69-1-90 43.44%),11 (0.07),20 (14-0-6 70.00%),1 (0.05)
30,"Conca, Reece",21y 13d,50 (25-1-24 51.00%),17 (0.34),←,
9,"Cotchin, Trent",23y 140d,106 (49-2-55 47.17%),59 (0.56),←,
3,"Deledio, Brett",26y 129d,193 (78-5-110 41.71%),126 (0.65),←,
27,"Edwards, Aaron",29y 176d,89 (49-1-39 55.62%),132 (1.48),7 (6-0-1 85.71%),8 (1.14)
10,"Edwards, Shane",24y 304d,128 (49-5-74 40.23%),79 (0.62),←,
5,"Ellis, Brandon",20y 22d,40 (22-1-17 56.25%),15 (0.38),←,
41,"Foley, Nathan",27y 351d,135 (52-3-80 39.63%),40 (0.30),←,
6,"Grigg, Shaun",25y 128d,107 (50-2-55 47.66%),48 (0.45),64 (32-2-30 51.56%),38 (0.59)
2,"Grimes, Dylan",22y 40d,24 (10-0-14 41.67%),,←,
14,"Houli, Bachar",25y 105d,89 (41-3-45 47.75%),23 (0.26),63 (31-2-30 50.79%),14 (0.22)
23,"Jackson, Daniel",27y 122d,144 (54-4-86 38.89%),55 (0.38),←,
28,"King, Jake",29y 152d,103 (41-4-58 41.75%),75 (0.73),←,
20,"Maric, Ivan",27y 233d,116 (65-1-50 56.47%),43 (0.37),39 (22-1-16 57.69%),15 (0.38)
4,"Martin, Dustin",22y 60d,84 (37-2-45 45.24%),88 (1.05),←,
38,"Morris, Steven",24y 237d,41 (23-1-17 57.32%),6 (0.15),←,
13,"Petterd, Ricky",25y 32d,64 (19-1-44 30.47%),58 (0.91),10 (5-0-5 50.00%),3 (0.30)
18,"Rance, Alex",23y 320d,87 (34-2-51 40.23%),8 (0.09),←,
8,"Riewoldt, Jack",24y 298d,133 (54-4-75 42.11%),319 (2.40),←,
29,"Vickery, Ty",23y 86d,73 (31-2-40 43.84%),72 (0.99),←,
31,"Vlastuin, Nick",19y 128d,16 (10-0-6 62.50%),9 (0.56),←,
35,"White, Matt",26y 132d,104 (43-4-57 43.27%),54 (0.52),←,
Totals,Totals,24y 320d,2086 (905-49-1132 43.38%),1337 (0.64),,
C,"Hardwick, Damien",41y 7d,87 (38-2-47 44.83%),,←,
