Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 283d,237 (99-1-137 41.98%),154 (0.65),←,
7,"Brown, Nathan",30y 49d,190 (82-3-105 43.95%),302 (1.59),53 (18-0-35 33.96%),96 (1.81)
3,"Deledio, Brett",20y 347d,64 (25-1-38 39.84%),43 (0.67),←,
41,"Foley, Nathan",22y 204d,51 (16-1-34 32.35%),12 (0.24),←,
34,"Hughes, Cleve",21y 75d,12 (4-0-8 33.33%),12 (1.00),←,
31,"Hyde, Chris",25y 234d,83 (22-0-61 26.51%),32 (0.39),←,
23,"Jackson, Daniel",21y 340d,38 (10-1-27 27.63%),12 (0.32),←,
46,"King, Jake",24y 4d,21 (4-1-16 21.43%),3 (0.14),←,
13,"McMahon, Jordan",24y 308d,116 (46-3-67 40.95%),37 (0.32),2 (1-0-1 50.00%),
40,"Moore, Kelvin",24y 5d,26 (3-0-23 11.54%),8 (0.31),←,
1,"Newman, Chris",25y 317d,113 (35-1-77 31.42%),14 (0.12),←,
26,"Pattison, Adam",22y 25d,37 (14-1-22 39.19%),8 (0.22),←,
15,"Pettifer, Kayne",26y 68d,105 (39-1-65 37.62%),124 (1.18),←,
6,"Polak, Graham",23y 288d,97 (44-1-52 45.88%),18 (0.19),24 (4-1-19 18.75%),9 (0.38)
14,"Polo, Dean",21y 238d,26 (9-1-16 36.54%),7 (0.27),←,
4,"Raines, Andrew",22y 22d,53 (18-1-34 34.91%),1 (0.02),←,
12,"Richardson, Matthew",33y 11d,258 (107-1-150 41.67%),750 (2.91),←,
25,"Schulz, Jay",22y 347d,51 (15-1-35 30.39%),48 (0.94),←,
5,"Simmonds, Troy",29y 261d,159 (74-0-85 46.54%),112 (0.70),55 (22-0-33 40.00%),46 (0.84)
30,"Tambling, Richard",21y 200d,55 (22-1-32 40.91%),41 (0.75),←,
2,"Thursfield, Will",21y 346d,24 (6-1-17 27.08%),,←,
21,"Tuck, Shane",26y 97d,71 (25-1-45 35.92%),36 (0.51),←,
Totals,Totals,24y 235d,1887 (719-22-1146 38.10%),1774 (0.94),,
C,"Wallace, Terry",49y 108d,216 (104-3-109 48.84%),,68 (25-1-42 37.50%),
