Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
2,"Arnott, Simon",21y 204d,26 (17-1-8 67.31%),14 (0.54),←,
21,"Barry, Leo",20y 110d,16 (9-0-7 56.25%),15 (0.94),←,
31,"Carey, Stefan",21y 224d,24 (12-1-11 52.08%),19 (0.79),←,
41,"Cook, Troy",21y 25d,20 (12-0-8 60.00%),7 (0.35),←,
8,"Cresswell, Daryn",26y 107d,116 (41-1-74 35.78%),92 (0.79),←,
6,"Dunkley, Andrew",29y 69d,121 (45-2-74 38.02%),7 (0.06),←,
12,"Dyson, Kevin",30y 125d,105 (55-1-49 52.86%),28 (0.27),35 (20-1-14 58.57%),3 (0.09)
9,"Grant, Shannon",20y 140d,58 (32-1-25 56.03%),38 (0.66),←,
14,"Kelly, Paul",28y 40d,160 (53-3-104 34.06%),109 (0.68),←,
3,"Lewis, Dale",28y 125d,133 (42-2-89 32.33%),148 (1.11),←,
4,"Lockett, Tony",31y 181d,236 (99-1-136 42.16%),1166 (4.94),53 (31-1-21 59.43%),268 (5.06)
34,"Luff, Troy",27y 288d,76 (31-2-43 42.11%),58 (0.76),←,
11,"Maxfield, Stuart",25y 150d,135 (65-2-68 48.89%),88 (0.65),46 (30-1-15 66.30%),23 (0.50)
17,"Mooney, Jason",24y 93d,76 (26-0-50 34.21%),40 (0.53),←,
23,"Nicks, Matthew",22y 116d,26 (16-0-10 61.54%),8 (0.31),←,
5,"OBrien, Craig",27y 187d,102 (51-2-49 50.98%),182 (1.78),29 (16-1-12 56.90%),50 (1.72)
19,"OLoughlin, Michael",20y 198d,59 (33-1-25 56.78%),59 (1.00),←,
24,"Orchard, Mark",21y 157d,32 (16-1-15 51.56%),8 (0.25),20 (11-0-9 55.00%),4 (0.20)
1,"Roos, Paul",34y 71d,335 (147-1-187 44.03%),287 (0.86),66 (37-1-28 56.82%),17 (0.26)
15,"Stafford, Greg",23y 10d,61 (27-1-33 45.08%),12 (0.20),←,
20,"Stevens, John",26y 83d,19 (11-0-8 57.89%),10 (0.53),←,
Totals,Totals,25y 111d,1936 (840-23-1073 43.39%),2395 (1.24),,
C,"Eade, Rodney",39y 155d,48 (30-1-17 63.54%),,←,
