Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",28y 158d,120 (57-1-62 47.92%),49 (0.41),←,
28,"Bell, Tom",23y 350d,38 (15-1-22 40.79%),29 (0.76),←,
7,"Buckley, Dylan",22y 74d,14 (4-0-10 28.57%),3 (0.21),←,
44,"Carrazzo, Andrew",31y 165d,184 (72-4-108 40.22%),47 (0.26),←,
41,"Casboult, Levi",25y 75d,43 (15-1-27 36.05%),38 (0.88),←,
9,"Cripps, Patrick",20y 72d,10 (2-1-7 25.00%),3 (0.30),←,
35,"Curnow, Ed",25y 203d,75 (36-2-37 49.33%),11 (0.15),←,
15,"Docherty, Sam",21y 224d,38 (12-1-25 32.89%),8 (0.21),25 (6-1-18 26.00%),7 (0.28)
33,"Everitt, Andrejs",26y 77d,105 (58-3-44 56.67%),53 (0.50),26 (7-0-19 26.92%),21 (0.81)
32,"Graham, Nick",20y 351d,12 (3-0-9 25.00%),2 (0.17),←,
23,"Henderson, Lachie",25y 166d,107 (48-1-58 45.33%),96 (0.90),92 (40-1-51 44.02%),93 (1.01)
14,"Jones, Liam",24y 94d,74 (28-0-46 37.84%),74 (1.00),8 (1-0-7 12.50%),6 (0.75)
2,"Menzel, Troy",20y 249d,31 (11-1-19 37.10%),42 (1.35),←,
17,"Rowe, Sam",27y 191d,40 (13-1-26 33.75%),13 (0.32),←,
6,"Simpson, Kade",31y 24d,229 (92-3-134 40.83%),123 (0.54),←,
39,"Thomas, Dale",27y 342d,182 (110-2-70 60.99%),135 (0.74),25 (7-0-18 28.00%),14 (0.56)
42,"Tuohy, Zach",25y 170d,85 (38-1-46 45.29%),30 (0.35),←,
22,"Tutt, Jason",24y 14d,30 (8-0-22 26.67%),23 (0.77),4 (0-0-4 0.00%),1 (0.25)
1,"Walker, Andrew",29y 11d,184 (69-3-112 38.32%),119 (0.65),←,
43,"White, Simon",26y 346d,50 (24-2-24 50.00%),9 (0.18),←,
36,"Wood, Cameron",28y 86d,79 (37-1-41 47.47%),27 (0.34),15 (3-1-11 23.33%),6 (0.40)
13,"Yarran, Chris",24y 161d,111 (48-2-61 44.14%),89 (0.80),←,
Totals,Totals,25y 180d,1841 (800-31-1010 43.45%),1023 (0.56),,
C,"Barker, John",40y 99d,1 (0-0-1 0.00%),,←,
