Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bennell, Harley",27y 308d,88 (24-1-63 27.84%),98 (1.11),5 (4-0-1 80.00%),3 (0.60)
10,"Brayshaw, Angus",24y 209d,89 (39-0-50 43.82%),39 (0.44),←,
31,"Fritsch, Bayley",23y 243d,54 (25-0-29 46.30%),49 (0.91),←,
11,"Gawn, Max",28y 219d,129 (50-0-79 38.76%),58 (0.45),←,
4,"Harmes, James",24y 305d,100 (46-0-54 46.00%),57 (0.57),←,
14,"Hibberd, Michael",30y 215d,150 (71-1-78 47.67%),14 (0.09),66 (31-0-35 46.97%),3 (0.05)
6,"Jackson, Luke",18y 311d,5 (3-0-2 60.00%),3 (0.60),←,
2,"Jones, Nathan",32y 198d,290 (90-3-197 31.55%),139 (0.48),←,
15,"Langdon, Ed",24y 186d,77 (29-0-48 37.66%),33 (0.43),9 (4-0-5 44.44%),
8,"Lever, Jake",24y 153d,84 (50-0-34 59.52%),3 (0.04),28 (12-0-16 42.86%),
41,"Lockhart, Jay",24y 184d,20 (7-0-13 35.00%),9 (0.45),←,
1,"May, Steven",28y 208d,140 (44-1-95 31.79%),22 (0.16),17 (6-0-11 35.29%),1 (0.06)
18,"Melksham, Jake",28y 342d,177 (85-1-91 48.31%),136 (0.77),63 (33-0-30 52.38%),79 (1.25)
30,"Neal-Bullen, Alex",24y 209d,76 (37-0-39 48.68%),60 (0.79),←,
13,"Oliver, Clayton",23y 14d,91 (44-0-47 48.35%),27 (0.30),←,
5,"Petracca, Christian",24y 214d,94 (43-0-51 45.74%),86 (0.91),←,
3,"Salem, Christian",25y 21d,98 (41-0-57 41.84%),20 (0.20),←,
32,"Sparrow, Tom",20y 66d,4 (1-0-3 25.00%),1 (0.25),←,
20,"Tomlinson, Adam",26y 361d,145 (63-3-79 44.48%),35 (0.24),5 (2-0-3 40.00%),
22,"Vandenberg, Aaron",28y 155d,40 (19-0-21 47.50%),22 (0.55),←,
7,"Viney, Jack",26y 114d,128 (44-0-84 34.38%),36 (0.28),←,
26,"Weideman, Sam",23y 40d,36 (18-0-18 50.00%),37 (1.03),←,
Totals,Totals,25y 244d,2115 (873-10-1232 41.28%),984 (0.47),,
C,"Goodwin, Simon",43y 223d,79 (37-0-42 46.84%),,78 (37-0-41 47.44%),
