Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",22y 337d,40 (12-0-28 30.00%),6 (0.15),←,
17,"Cooney, Adam",19y 303d,37 (12-0-25 32.43%),30 (0.81),←,
4,"Cross, Daniel",22y 122d,42 (13-1-28 32.14%),2 (0.05),←,
10,"Eagleton, Nathan",26y 262d,168 (71-3-94 43.15%),144 (0.86),112 (45-1-66 40.63%),99 (0.88)
13,"Giansiracusa, Daniel",23y 141d,83 (27-2-54 33.73%),79 (0.95),←,
9,"Gilbee, Lindsay",24y 22d,69 (25-1-43 36.96%),40 (0.58),←,
3,"Grant, Chris",32y 229d,308 (155-5-148 51.14%),510 (1.66),←,
16,"Griffen, Ryan",19y 3d,13 (5-0-8 38.46%),7 (0.54),←,
8,"Hahn, Mitch",24y 81d,87 (29-1-57 33.91%),48 (0.55),←,
25,"Hargrave, Ryan",24y 4d,69 (24-2-43 36.23%),19 (0.28),←,
6,"Johnson, Brad",29y 12d,250 (111-5-134 45.40%),316 (1.26),←,
36,"Lake, Brian",23y 153d,49 (13-0-36 26.53%),8 (0.16),←,
23,"McMahon, Jordan",22y 64d,68 (20-2-46 30.88%),30 (0.44),←,
27,"Minson, Will",20y 110d,18 (8-0-10 44.44%),3 (0.17),←,
38,"Morris, Dale",22y 213d,13 (7-0-6 53.85%),,←,
2,"Murphy, Robert",23y 51d,97 (33-2-62 35.05%),53 (0.55),←,
1,"Ray, Farren",19y 129d,18 (6-0-12 33.33%),7 (0.39),←,
30,"Robbins, Matthew",28y 83d,109 (42-2-65 39.45%),66 (0.61),102 (38-2-62 38.24%),66 (0.65)
34,"Skipper, Wayde",22y 151d,23 (6-1-16 28.26%),10 (0.43),←,
5,"Smith, Rohan",32y 60d,272 (127-5-140 47.61%),231 (0.85),←,
31,"Street, Peter",25y 54d,40 (13-1-26 33.75%),8 (0.20),23 (6-0-17 26.09%),5 (0.22)
7,"West, Scott",30y 258d,272 (123-4-145 45.96%),95 (0.35),←,
Totals,Totals,24y 162d,2145 (882-37-1226 41.12%),1712 (0.80),,
C,"Eade, Rodney",47y 117d,170 (89-2-79 52.94%),,18 (8-0-10 44.44%),
