Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",24y 80d,81 (19-1-61 24.07%),60 (0.74),←,
15,"Anderson, Noah",21y 73d,44 (12-1-31 28.41%),7 (0.16),←,
10,"Ballard, Charlie",22y 282d,76 (18-1-57 24.34%),1 (0.01),←,
35,"Budarick, Connor",21y 25d,19 (6-1-12 34.21%),1 (0.05),←,
30,"Casboult, Levi",32y 47d,161 (50-1-110 31.37%),172 (1.07),7 (2-0-5 28.57%),16 (2.29)
1,"Chol, Mabior",25y 92d,38 (21-1-16 56.58%),38 (1.00),7 (2-0-5 28.57%),14 (2.00)
25,"Collins, Sam",27y 320d,66 (20-1-45 31.06%),,52 (17-1-34 33.65%),
5,"Davies, Alex",20y 44d,8 (2-0-6 25.00%),2 (0.25),←,
4,"Ellis, Brandon",28y 271d,217 (122-2-93 56.68%),69 (0.32),41 (13-1-27 32.93%),11 (0.27)
50,"Farrar, Jy",25y 145d,14 (5-0-9 35.71%),1 (0.07),←,
8,"Fiorini, Brayden",24y 252d,69 (15-1-53 22.46%),21 (0.30),←,
7,"Holman, Nick",26y 337d,78 (20-0-58 25.64%),41 (0.53),69 (19-0-50 27.54%),41 (0.59)
23,"Lemmens, Sean",27y 180d,121 (32-2-87 27.27%),25 (0.21),←,
13,"Lukosius, Jack",21y 265d,65 (17-1-47 26.92%),12 (0.18),←,
44,"Macpherson, Darcy",24y 184d,65 (15-0-50 23.08%),26 (0.40),←,
11,"Miller, Touk",26y 68d,145 (34-2-109 24.14%),43 (0.30),←,
22,"Rankine, Izak",22y 8d,35 (10-1-24 30.00%),34 (0.97),←,
41,"Rosas, Malcolm",20y 308d,7 (2-0-5 28.57%),4 (0.57),←,
18,"Rowell, Matt",20y 304d,24 (8-0-16 33.33%),8 (0.33),←,
20,"Sharp, Jeremy",20y 261d,16 (4-0-12 25.00%),4 (0.25),←,
24,"Swallow, David",29y 163d,182 (47-1-134 26.10%),79 (0.43),←,
14,"Weller, Lachie",26y 67d,122 (31-1-90 25.82%),43 (0.35),75 (17-1-57 23.33%),26 (0.35)
28,"Witts, Jarrod",29y 230d,129 (39-1-89 30.62%),26 (0.20),89 (21-1-67 24.16%),8 (0.09)
Totals,Totals,24y 285d,1782 (549-19-1214 30.81%),717 (0.40),,
C,"Dew, Stuart",42y 256d,90 (21-1-68 23.89%),,←,
