Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",24y 68d,90 (29-0-61 32.22%),27 (0.30),25 (12-0-13 48.00%),11 (0.44)
17,"Frost, Sam",23y 288d,48 (18-0-30 37.50%),8 (0.17),27 (13-0-14 48.15%),6 (0.22)
36,"Garlett, Jeff",27y 313d,157 (78-1-78 50.00%),279 (1.78),50 (21-0-29 42.00%),96 (1.92)
19,"Hannan, Mitch",23y 95d,10 (6-0-4 60.00%),14 (1.40),←,
43,"Harmes, James",21y 250d,33 (15-0-18 45.45%),22 (0.67),←,
14,"Hibberd, Michael",27y 160d,91 (44-1-46 48.90%),12 (0.13),7 (4-0-3 57.14%),1 (0.14)
29,"Hunt, Jayden",22y 70d,30 (15-0-15 50.00%),7 (0.23),←,
39,"Jetta, Neville",27y 120d,105 (31-2-72 30.48%),24 (0.23),←,
2,"Jones, Nathan",29y 143d,234 (64-3-167 27.99%),115 (0.49),←,
6,"Lewis, Jordan",31y 49d,272 (175-1-96 64.52%),149 (0.55),8 (6-0-2 75.00%),4 (0.50)
28,"McDonald, Oscar",21y 86d,26 (14-0-12 53.85%),,←,
25,"McDonald, Tom",24y 267d,115 (34-0-81 29.57%),13 (0.11),←,
18,"Melksham, Jake",25y 287d,122 (57-1-64 47.13%),58 (0.48),8 (5-0-3 62.50%),1 (0.13)
30,"Neal-Bullen, Alex",21y 154d,23 (10-0-13 43.48%),12 (0.52),←,
13,"Oliver, Clayton",19y 325d,24 (13-0-11 54.17%),8 (0.33),←,
21,"Pedersen, Cameron",30y 87d,67 (23-0-44 34.33%),59 (0.88),51 (16-0-35 31.37%),39 (0.76)
5,"Petracca, Christian",21y 159d,28 (13-0-15 46.43%),28 (1.00),←,
3,"Salem, Christian",21y 332d,40 (14-0-26 35.00%),12 (0.30),←,
12,"Tyson, Dom",24y 4d,81 (24-0-57 29.63%),39 (0.48),68 (23-0-45 33.82%),35 (0.51)
23,"Vince, Bernie",31y 253d,203 (92-0-111 45.32%),111 (0.55),74 (24-0-50 32.43%),31 (0.42)
7,"Viney, Jack",23y 60d,81 (26-0-55 32.10%),23 (0.28),←,
4,"Watts, Jack",26y 78d,148 (44-2-102 30.41%),138 (0.93),←,
Totals,Totals,24y 365d,2028 (839-11-1178 41.37%),1158 (0.57),,
C,"Goodwin, Simon",40y 168d,12 (6-0-6 50.00%),,11 (6-0-5 54.55%),
