Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
12,"Bassett, Scott",25y 205d,26 (13-0-13 50.00%),3 (0.12),11 (3-0-8 27.27%),1 (0.09)
20,"Bowden, Patrick",22y 271d,29 (4-1-24 15.52%),32 (1.10),←,
42,"Boyd, Matthew",21y 248d,13 (4-0-9 30.77%),4 (0.31),←,
17,"Cooney, Adam",18y 214d,6 (2-0-4 33.33%),4 (0.67),←,
14,"Darcy, Luke",28y 294d,182 (85-4-93 47.80%),133 (0.73),←,
10,"Eagleton, Nathan",25y 173d,134 (60-3-71 45.90%),106 (0.79),78 (34-1-43 44.23%),61 (0.78)
18,"Faulkner, Cameron",19y 345d,1 (1-0-0 100.00%),3 (3.00),←,
13,"Giansiracusa, Daniel",22y 51d,61 (18-2-41 31.15%),57 (0.93),←,
9,"Gilbee, Lindsay",22y 298d,41 (16-1-24 40.24%),19 (0.46),←,
3,"Grant, Chris",31y 140d,280 (145-5-130 52.68%),496 (1.77),←,
8,"Hahn, Mitch",22y 357d,56 (20-1-35 36.61%),19 (0.34),←,
22,"Harrison, Ben",29y 105d,143 (62-2-79 44.06%),64 (0.45),67 (24-2-41 37.31%),25 (0.37)
6,"Johnson, Brad",27y 288d,217 (101-5-111 47.70%),274 (1.26),←,
36,"Lake, Brian",22y 64d,20 (3-0-17 15.00%),6 (0.30),←,
23,"McMahon, Jordan",20y 340d,41 (9-2-30 24.39%),26 (0.63),←,
2,"Murphy, Robert",21y 327d,66 (23-2-41 36.36%),19 (0.29),←,
15,"Power, Sam",20y 304d,31 (7-1-23 24.19%),8 (0.26),←,
24,"Rawlings, Jade",26y 205d,122 (61-0-61 50.00%),78 (0.64),6 (2-0-4 33.33%),16 (2.67)
30,"Robbins, Matthew",26y 359d,81 (33-2-46 41.98%),18 (0.22),74 (29-2-43 40.54%),18 (0.24)
5,"Smith, Rohan",30y 336d,241 (116-5-120 49.17%),210 (0.87),←,
31,"Street, Peter",23y 330d,23 (9-1-13 41.30%),6 (0.26),6 (2-0-4 33.33%),3 (0.50)
7,"West, Scott",29y 169d,238 (112-4-122 47.90%),89 (0.37),←,
Totals,Totals,24y 247d,2052 (904-41-1107 44.05%),1674 (0.82),,
C,"Rohde, Peter",39y 164d,29 (6-1-22 22.41%),,←,
